ts_code,ann_date,end_date,roe,roa,grossprofit_margin,debt_to_assets,ocfps,netprofit_yoy,or_yoy
000021.SZ,20121029,20120930,1.7769,0.3441,1.9515,56.7154,-0.006,-61.4338,-13.1622
000039.SZ,20251031,20250930,3.0034,2.52,12.2273,60.617,1.8224,-14.3546,-9.2345
000039.SZ,20250828,20250630,2.4623,1.893,12.673,61.0139,1.33,47.6304,-3.8231
000039.SZ,20250429,20250331,1.0683,0.8555,12.0999,61.9895,1.0238,550.2051,11.0448
000039.SZ,20250429,20250331,1.0683,0.8555,12.0999,61.9895,1.0238,550.2051,11.0448
000039.SZ,20250328,20241231,5.9759,4.8447,12.5218,61.0764,1.73,605.6024,39.0069
000039.SZ,20241030,20240930,3.7043,3.2083,11.8391,62.8389,0.2987,268.867,35.5815
000039.SZ,20240829,20240630,1.7717,1.7854,10.7264,63.0465,-0.27,117.2294,30.609
000039.SZ,20240430,20240331,0.1716,0.5394,10.178,61.3412,-0.3639,-47.7859,21.7384
000039.SZ,20240328,20231231,0.8733,2.8928,13.7686,60.0463,0.5,-86.9146,-9.6986
000039.SZ,20231031,20230930,1.028,2.4745,13.6905,58.6469,-0.2628,-84.1039,-12.8366
000039.SZ,20230830,20230630,0.8312,1.6023,13.6608,59.4826,-0.37,-84.2996,-16.0168
000039.SZ,20230428,20230331,0.3288,0.8088,13.6823,57.2099,0.1071,-90.6124,-25.0537
000039.SZ,20230428,20230331,0.3288,0.8088,13.6823,57.2099,0.1071,-90.6124,-25.0537
000039.SZ,20230329,20221231,6.869,5.2967,15.2787,57.0554,2.71,-51.7019,-13.5369
000039.SZ,20230329,20221231,6.869,5.2967,15.2787,57.0554,2.71,-51.7019,-13.5369
000039.SZ,20221028,20220930,6.7276,4.4475,15.5383,60.643,1.5241,-64.5695,-7.7039
000039.SZ,20221028,20220930,6.7276,4.4475,15.5383,60.643,1.5241,-64.5695,-7.7039
000039.SZ,20220830,20220630,5.4919,3.1408,15.1505,61.6804,1.01,-40.9299,-1.4461
000039.SZ,20220830,20220630,5.4919,3.1408,15.1505,61.6804,1.01,-40.9299,-1.4461
000039.SZ,20220428,20220331,3.6282,1.8606,15.2962,61.325,1.687,13.1981,23.1935
000039.SZ,20220428,20220331,3.6282,1.8606,15.2962,61.325,1.687,13.1981,23.1935
000039.SZ,20220329,20211231,14.9554,9.5253,18.0334,63.0773,5.72,24.5945,73.8504
000039.SZ,20220329,20211231,14.9554,9.5253,18.0334,63.0773,5.72,24.5945,73.8504
000039.SZ,20211028,20210930,18.4143,9.1536,18.0951,61.3817,4.2391,1161.4222,85.9391
000039.SZ,20211028,20210930,18.4143,9.1536,18.0951,61.3817,4.2391,1161.4222,85.9391
000039.SZ,20210828,20210630,9.4538,4.8975,16.5917,63.6601,1.74,2450.9461,85.5978
000039.SZ,20210828,20210630,9.4538,4.8975,16.5917,63.6601,1.74,2450.9461,85.5978
000039.SZ,20210428,20210331,3.3828,1.7647,15.6212,63.6997,0.9029,334.9881,82.0829
000039.SZ,20210428,20210331,3.3828,1.7647,15.6212,63.6997,0.9029,334.9881,82.0829
000039.SZ,20210330,20201231,12.8486,5.3801,14.2782,63.1672,3.57,246.8761,9.7229
000039.SZ,20210330,20201231,12.8486,5.3801,14.2782,63.1672,3.57,246.8761,9.7229
000039.SZ,20201028,20200930,1.7322,1.8221,13.664,68.5076,2.3343,9.623,3.1328
000039.SZ,20201028,20200930,1.7322,1.8221,13.664,68.5076,2.3343,9.623,3.1328
000039.SZ,20200828,20200630,-0.4587,0.7574,12.8464,68.308,0.63,-126.8887,-7.6922
000039.SZ,20200828,20200630,-0.4587,0.7574,12.8464,68.308,0.63,-126.8887,-7.6922
000039.SZ,20200430,20200331,-1.6447,-0.1304,10.5406,68.981,-0.4027,-258.1168,-17.0023
000039.SZ,20200430,20200331,-1.6447,-0.1304,10.5406,68.981,-0.4027,-258.1168,-17.0023
000039.SZ,20200327,20191231,4.0278,4.0837,14.5192,68.0212,0.99,-54.3779,-8.2166
000039.SZ,20200327,20191231,4.0278,4.0837,14.5192,68.0212,0.99,-54.3779,-8.2166
000039.SZ,20191029,20190930,1.685,1.793,13.6939,66.6985,-0.1454,-72.5371,-7.8406
000039.SZ,20191029,20190930,1.685,1.793,13.6939,66.6985,-0.1454,-72.5371,-7.8406
000039.SZ,20190828,20190630,1.8053,1.3294,13.5085,67.1774,-0.59,-29.5804,-1.9345
000039.SZ,20190828,20190630,1.8053,1.3294,13.5085,67.1774,-0.59,-29.5804,-1.9345
000039.SZ,20190430,20190331,1.0623,0.402,13.4792,66.6382,-0.2008,-9.0986,-0.8003
000039.SZ,20190430,20190331,1.0623,0.402,13.4792,66.6382,-0.2008,-9.0986,-0.8003
000039.SZ,20190328,20181231,9.688,5.5417,14.8787,67.0181,0.05,34.7194,22.5396
000039.SZ,20190328,20181231,9.688,5.5417,14.8787,67.0181,0.05,34.7194,22.5396
000039.SZ,20181030,20180930,7.153,3.4873,14.9101,70.3049,0.0078,76.9575,23.9859
000039.SZ,20181030,20180930,7.153,3.4873,14.9101,70.3049,0.0078,76.9575,23.9859
000039.SZ,20180829,20180630,3.0587,1.6675,13.7916,69.8803,-0.29,21.1444,30.4705
000039.SZ,20180829,20180630,3.0587,1.6675,13.7916,69.8803,-0.29,21.1444,30.4705
000039.SZ,20180428,20180331,1.3646,0.9287,13.1992,67.9374,-0.3601,-12.438,31.1914
000039.SZ,20180428,20180331,1.3646,0.9287,13.1992,67.9374,-0.3601,-12.438,31.1914
000039.SZ,20180328,20171231,8.1275,4.1773,18.3581,66.8943,1.43,364.9672,49.2809
000039.SZ,20180328,20171231,8.1275,4.1773,18.3581,66.8943,1.43,364.9672,49.2809
000039.SZ,20171028,20170930,4.3723,2.8376,18.3798,69.4871,1.2184,790.4884,54.2558
000039.SZ,20171028,20170930,4.3723,2.8376,18.3798,69.4871,1.2184,790.4884,54.2558
000039.SZ,20170829,20170630,2.6964,1.5589,18.407,69.2106,-0.22,310.8006,41.8144
000039.SZ,20170829,20170630,2.6964,1.5589,18.407,69.2106,-0.22,310.8006,41.8144
000039.SZ,20170428,20170331,1.7225,0.9145,18.3325,69.1928,0.032,24.178,40.947
000039.SZ,20170428,20170331,1.7225,0.9145,18.3325,69.1928,0.032,24.178,40.947
000039.SZ,20170328,20161231,1.8665,2.1278,18.8404,68.5954,0.79,-73.3713,-12.9063
000039.SZ,20170328,20161231,1.8665,2.1278,18.8404,68.5954,0.79,-73.3713,-12.9063
000039.SZ,20161028,20160930,-0.6722,0.6271,18.8555,70.4984,0.2479,-110.9957,-22.7265
000039.SZ,20161028,20160930,-0.6722,0.6271,18.8555,70.4984,0.2479,-110.9957,-22.7265
000039.SZ,20160831,20160630,-1.3461,0.0469,18.7588,70.0752,0.31,-124.9002,-27.8652
000039.SZ,20160831,20160630,-1.3461,0.0469,18.7588,70.0752,0.31,-124.9002,-27.8652
000039.SZ,20160429,20160331,1.4254,0.6983,19.9478,68.003,0.0737,-17.4866,-28.5873
000039.SZ,20160429,20160331,1.4254,0.6983,19.9478,68.003,0.0737,-17.4866,-28.5873
000039.SZ,20160329,20151231,7.7668,3.7336,18.0701,66.7536,-1.35,-20.3324,-16.2479
000039.SZ,20160329,20151231,7.7668,3.7336,18.0701,66.7536,-1.35,-20.3324,-16.2479
000039.SZ,20151028,20150930,7.1801,3.0326,16.594,69.8158,-0.73,6.3468,-8.6847
000039.SZ,20151028,20150930,7.1801,3.0326,16.594,69.8158,-0.73,6.3468,-8.6847
000039.SZ,20150828,20150630,6.4076,2.4374,15.6815,68.3756,-0.23,46.6814,1.8447
000039.SZ,20150828,20150630,6.4076,2.4374,15.6815,68.3756,-0.23,46.6814,1.8447
000039.SZ,20150428,20150331,2.2045,0.8859,14.9186,70.1481,0.0563,288.9491,20.3731
000039.SZ,20150428,20150331,2.2045,0.8859,14.9186,70.1481,0.0563,288.9491,20.3731
000039.SZ,20150325,20141231,11.5342,5.05,16.1291,68.9185,2.41,13.6439,21.074
000039.SZ,20150325,20141231,11.5342,5.05,16.1291,68.9185,2.41,13.6439,21.074
000039.SZ,20141028,20140930,7.6731,2.9953,15.6274,70.5693,-0.8935,66.0114,20.3635
000039.SZ,20141028,20140930,7.6731,2.9953,15.6274,70.5693,-0.8935,66.0114,20.3635
000039.SZ,20140826,20140630,4.9721,1.9473,16.1564,69.6692,-1.19,87.5148,12.1076
000039.SZ,20140826,20140630,4.9721,1.9473,16.1564,69.6692,-1.19,87.5148,12.1076
000039.SZ,20140426,20140331,0.616,-0.032,14.9124,68.4761,-0.9242,-41.7158,2.6822
000039.SZ,20140426,20140331,0.616,-0.032,14.9124,68.4761,-0.9242,-41.7158,2.6822
000039.SZ,20140326,20131231,10.8508,5.6817,16.643,66.2616,1.03,12.4409,6.5159
000039.SZ,20140326,20131231,10.8508,5.6817,16.643,66.2616,1.03,12.4409,6.5159
000039.SZ,20131030,20130930,4.9293,3.7523,15.8338,66.7543,-1.1803,-38.3435,1.1988
000039.SZ,20131030,20130930,4.9293,3.7523,15.8338,66.7543,-1.1803,-38.3435,1.1988
000039.SZ,20130828,20130630,2.8222,2.1015,15.4792,66.7677,-1.13,-40.884,4.4609
000039.SZ,20130828,20130630,2.8222,2.1015,15.4792,66.7677,-1.13,-40.884,4.4609
000039.SZ,20130427,20130331,1.1219,0.8758,15.3369,66.751,-0.8214,-41.5342,-4.4971
000039.SZ,20130427,20130331,1.1219,0.8758,15.3369,66.751,-0.8214,-41.5342,-4.4971
000039.SZ,20130322,20121231,10.1665,5.2741,17.9129,64.8892,0.8424,-47.4636,-15.2686
000039.SZ,20130322,20121231,10.1665,5.2741,17.9129,64.8892,0.8424,-47.4636,-15.2686
000039.SZ,20121030,20120930,8.4032,4.3835,17.2291,67.3814,0.3502,-52.2993,-20.1851
000039.SZ,20121030,20120930,8.4032,4.3835,17.2291,67.3814,0.3502,-52.2993,-20.1851
000039.SZ,20120825,20120630,5.0405,2.6512,15.8996,68.2027,-0.7914,-66.7438,-24.9839
000063.SZ,20251029,20250930,7.1967,2.5073,30.5494,64.8822,0.3716,-32.6877,11.6332
000063.SZ,20250829,20250630,6.8509,2.4243,32.4509,65.2768,0.27,-11.7729,14.508
000063.SZ,20250423,20250331,3.3815,1.2025,34.2714,66.6994,0.387,-10.5002,7.8157
000063.SZ,20250301,20241231,11.9656,4.0552,37.9127,64.7361,2.4,-9.661,-2.3759
000063.SZ,20241022,20240930,11.2688,3.9475,40.434,63.6266,1.6828,0.832,0.7284
000063.SZ,20240817,20240630,8.2837,2.9907,40.4703,65.5679,1.4635,4.7567,2.936
000063.SZ,20240426,20240331,3.9474,1.4811,42.0217,65.8222,0.6236,3.7358,4.9255
000063.SZ,20240309,20231231,14.7269,4.8494,41.5294,65.9972,3.64,15.4135,1.0544
000063.SZ,20231024,20230930,12.5546,4.3339,43.6714,64.6693,1.9363,14.9733,-3.4201
000063.SZ,20230819,20230630,8.9554,3.1967,43.2183,65.5745,1.35,19.8502,1.482
000063.SZ,20230422,20230331,4.4109,1.6052,44.4947,66.3447,0.491,19.2005,4.3416
000063.SZ,20230422,20230331,4.4109,1.6052,44.4947,66.3447,0.491,19.2005,4.3416
000063.SZ,20230311,20221231,14.675,4.7226,37.1901,67.0948,1.6,18.6022,7.3635
000063.SZ,20230311,20221231,14.675,4.7226,37.1901,67.0948,1.6,18.6022,7.3635
000063.SZ,20221027,20220930,12.5375,4.1381,37.4258,67.7258,0.7861,16.5231,10.4191
000063.SZ,20221027,20220930,12.5375,4.1381,37.4258,67.7258,0.7861,16.5231,10.4191
000063.SZ,20220827,20220630,8.5794,2.8809,37.0378,68.4448,0.74,11.9456,12.7138
000063.SZ,20220827,20220630,8.5794,2.8809,37.0378,68.4448,0.74,11.9456,12.7138
000063.SZ,20220426,20220331,4.2134,1.3799,37.7804,69.1394,0.2508,1.6047,6.4349
000063.SZ,20220426,20220331,4.2134,1.3799,37.7804,69.1394,0.2508,1.6047,6.4349
000063.SZ,20220309,20211231,14.3765,5.3119,35.2438,68.4246,3.32,59.9375,12.8841
000063.SZ,20220309,20211231,14.3765,5.3119,35.2438,68.4246,3.32,59.9375,12.8841
000063.SZ,20211026,20210930,12.598,4.7327,36.8209,70.1814,2.4063,115.8113,13.0795
000063.SZ,20211026,20210930,12.598,4.7327,36.8209,70.1814,2.4063,115.8113,13.0795
000063.SZ,20210828,20210630,9.039,3.4944,36.1369,69.7616,1.52,119.6003,12.44
000063.SZ,20210828,20210630,9.039,3.4944,36.1369,69.7616,1.52,119.6003,12.44
000063.SZ,20210429,20210331,4.8958,1.6773,35.4351,68.8197,0.52,179.7029,22.1423
000063.SZ,20210429,20210331,4.8958,1.6773,35.4351,68.8197,0.52,179.7029,22.1423
000063.SZ,20210317,20201231,10.87,3.6466,31.6129,69.3813,2.22,-17.2523,11.8079
000063.SZ,20210317,20201231,10.87,3.6466,31.6129,69.3813,2.22,-17.2523,11.8079
000063.SZ,20201029,20200930,7.0456,2.7613,32.1384,72.9187,0.84,-34.2988,15.3932
000063.SZ,20201029,20200930,7.0456,2.7613,32.1384,72.9187,0.84,-34.2988,15.3932
000063.SZ,20200829,20200630,4.8725,2.0265,33.4349,73.2357,0.44,26.2861,5.8063
000063.SZ,20200829,20200630,4.8725,2.0265,33.4349,73.2357,0.44,26.2861,5.8063
000063.SZ,20200425,20200331,2.0433,0.82,39.3365,69.7881,0.08,-9.5775,-3.2309
000063.SZ,20200425,20200331,2.0433,0.82,39.3365,69.7881,0.08,-9.5775,-3.2309
000063.SZ,20200328,20191231,16.0297,5.8753,37.1716,73.1206,1.76,173.7131,6.1083
000063.SZ,20200328,20191231,16.0297,5.8753,37.1716,73.1206,1.76,173.7131,6.1083
000063.SZ,20191029,20190930,13.0876,4.7226,38.3672,74.7027,0.69,156.8596,9.3158
000063.SZ,20191029,20190930,13.0876,4.7226,38.3672,74.7027,0.69,156.8596,9.3158
000063.SZ,20190828,20190630,4.9231,2.0277,39.207,75.9727,0.3,118.7968,13.1244
000063.SZ,20190828,20190630,4.9231,2.0277,39.207,75.9727,0.3,118.7968,13.1244
000063.SZ,20190430,20190331,2.931,1.2354,39.9719,76.4079,0.3,115.9528,-19.3434
000063.SZ,20190430,20190331,2.931,1.2354,39.9719,76.4079,0.3,115.9528,-19.3434
000063.SZ,20190328,20181231,-19.9197,-4.9543,32.9137,74.5184,-2.2,-252.8765,-21.4144
000063.SZ,20190328,20181231,-19.9197,-4.9543,32.9137,74.5184,-2.2,-252.8765,-21.4144
000063.SZ,20181026,20180930,-20.3354,-5.4812,32.3033,72.3254,-2.44,-285.925,-23.2614
000063.SZ,20181026,20180930,-20.3354,-5.4812,32.3033,72.3254,-2.44,-285.925,-23.2614
000063.SZ,20180831,20180630,-22.1587,-6.3624,30.2416,72.0749,-1.2,-441.2405,-26.9888
000063.SZ,20180831,20180630,-22.1587,-6.3624,30.2416,72.0749,-1.2,-441.2405,-26.9888
000063.SZ,20180428,20180331,-14.7474,-3.8063,28.0102,73.2328,-0.04,-545.5509,6.9208
000063.SZ,20180428,20180331,-14.7474,-3.8063,28.0102,73.2328,-0.04,-545.5509,6.9208
000063.SZ,20180316,20171231,11.9132,4.8798,31.0705,68.4777,1.72,293.7786,7.4897
000063.SZ,20180316,20171231,11.9132,4.8798,31.0705,68.4777,1.72,293.7786,7.4897
000063.SZ,20171027,20170930,10.2956,4.0915,31.636,69.1795,-0.76,36.5794,7.0087
000063.SZ,20171027,20170930,10.2956,4.0915,31.636,69.1795,-0.76,36.5794,7.0087
000063.SZ,20170825,20170630,6.2095,2.3221,32.5174,70.1542,-1.0,29.8047,13.0939
000063.SZ,20170825,20170630,6.2095,2.3221,32.5174,70.1542,-1.0,29.8047,13.0939
000063.SZ,20170418,20170331,3.3562,1.2136,32.1995,70.4621,-0.23,27.814,17.7784
000063.SZ,20170418,20170331,3.3562,1.2136,32.1995,70.4621,-0.23,27.814,17.7784
000063.SZ,20170324,20161231,-6.3114,-0.2686,30.7533,71.1347,1.26,-173.4882,1.0448
000063.SZ,20170324,20161231,-6.3114,-0.2686,30.7533,71.1347,1.26,-173.4882,1.0448
000063.SZ,20161028,20160930,7.1538,3.4129,31.6175,65.6454,0.29,9.7807,4.4376
000063.SZ,20161028,20160930,7.1538,3.4129,31.6175,65.6454,0.29,9.7807,4.4376
000063.SZ,20160826,20160630,4.4668,2.2875,33.3623,66.1837,0.57,9.3348,4.0492
000063.SZ,20160826,20160630,4.4668,2.2875,33.3623,66.1837,0.57,9.3348,4.0492
000063.SZ,20160429,20160331,2.4345,1.1908,34.676,67.8916,0.95,15.9745,4.0941
000063.SZ,20160429,20160331,2.4345,1.1908,34.676,67.8916,0.95,15.9745,4.0941
000063.SZ,20160407,20151231,10.0466,4.4426,31.0281,64.1433,1.78,21.8074,22.9714
000063.SZ,20160407,20151231,10.0466,4.4426,31.0281,64.1433,1.78,21.8074,22.9714
000063.SZ,20151028,20150930,8.7929,4.1764,33.3549,68.9844,0.09,42.1864,16.5347
000063.SZ,20151028,20150930,8.7929,4.1764,33.3549,68.9844,0.09,42.1864,16.5347
000063.SZ,20150827,20150630,5.4577,2.312,33.709,68.0444,0.44,43.1995,21.7561
000063.SZ,20150827,20150630,5.4577,2.312,33.709,68.0444,0.44,43.1995,21.7561
000063.SZ,20150424,20150331,3.0486,1.7806,35.3214,69.2289,-1.11,41.9086,10.214
000063.SZ,20150424,20150331,3.0486,1.7806,35.3214,69.2289,-1.11,41.9086,10.214
000063.SZ,20150326,20141231,11.1095,4.5239,31.5586,75.2458,0.73,93.9791,8.2909
000063.SZ,20150326,20141231,11.1095,4.5239,31.5586,75.2458,0.73,93.9791,8.2909
000063.SZ,20141024,20140930,7.8347,4.0921,31.6272,75.1685,0.06,232.0394,7.7775
000063.SZ,20141024,20140930,7.8347,4.0921,31.6272,75.1685,0.06,232.0394,7.7775
000063.SZ,20140821,20140630,4.8754,2.1236,32.3298,75.6251,0.21,263.9233,0.5133
000063.SZ,20140821,20140630,4.8754,2.1236,32.3298,75.6251,0.21,263.9233,0.5133
000063.SZ,20140418,20140331,2.7132,0.9662,33.544,76.1922,-0.64,203.5093,5.5092
000063.SZ,20140418,20140331,2.7132,0.9662,33.544,76.1922,-0.64,203.5093,5.5092
000063.SZ,20140327,20131231,6.1662,3.0091,29.3855,76.3931,0.75,147.7886,-10.5626
000063.SZ,20140327,20131231,6.1662,3.0091,29.3855,76.3931,0.75,147.7886,-10.5626
000063.SZ,20131023,20130930,2.5582,2.7472,28.71,77.5078,-1.16,132.4381,-10.0021
000063.SZ,20131023,20130930,2.5582,2.7472,28.71,77.5078,-1.16,132.4381,-10.0021
000063.SZ,20130822,20130630,1.4347,1.352,27.5228,77.797,-1.26,26.6001,-11.8796
000063.SZ,20130822,20130630,1.4347,1.352,27.5228,77.797,-1.26,26.6001,-11.8796
000063.SZ,20130427,20130331,0.9456,0.8132,26.3527,77.107,-0.92,35.8723,-2.7919
000063.SZ,20130427,20130331,0.9456,0.8132,26.3527,77.107,-0.92,35.8723,-2.7919
000063.SZ,20130328,20121231,-12.4238,-0.2294,23.8993,78.9302,0.45,-237.8997,-2.3594
000063.SZ,20130328,20121231,-12.4238,-0.2294,23.8993,78.9302,0.45,-237.8997,-2.3594
000063.SZ,20121026,20120930,-7.2769,-0.368,24.1215,76.5821,-1.7,-259.1397,5.0051
000063.SZ,20121026,20120930,-7.2769,-0.368,24.1215,76.5821,-1.7,-259.1397,5.0051
000063.SZ,20120823,20120630,1.0049,1.082,26.6496,75.0703,-1.06,-68.1679,15.2075
000066.SZ,20251030,20250930,0.1439,0.5798,15.729,61.6185,-0.2728,102.3365,7.1782
000066.SZ,20250830,20250630,1.2315,0.7816,14.7161,61.737,-0.2621,132.7985,4.7798
000066.SZ,20250428,20250331,-1.4388,-0.3084,13.4001,62.561,-0.1779,36.1466,7.321
000066.SZ,20250428,20241231,-12.363,-3.7739,15.3535,61.8485,0.0565,-51.292,5.8309
000066.SZ,20241031,20240930,-5.5694,-1.367,16.38,61.0976,-0.2701,17.2431,19.2721
000066.SZ,20240831,20240630,-3.3823,-0.8046,17.1782,60.6044,-0.426,33.3732,21.228
000066.SZ,20240430,20240331,-1.9993,-0.5961,16.1972,60.3851,-0.3397,18.1538,21.1298
000066.SZ,20240430,20231231,-7.4178,-1.9842,21.616,59.3417,0.1355,-895.9775,-4.328
000066.SZ,20231028,20230930,-6.2646,-1.6646,21.4861,57.6911,-0.22,-82.5364,-15.1508
000066.SZ,20230826,20230630,-4.736,-1.3171,21.8448,56.6621,-0.1904,-114.9057,-21.7028
000066.SZ,20230429,20230331,-2.2576,-0.6702,21.1399,55.1505,-0.0908,-161.0841,-22.289
000066.SZ,20230429,20230331,-2.2576,-0.6702,21.1399,55.1505,-0.0908,-161.0841,-22.289
000066.SZ,20230429,20221231,1.0292,1.5355,25.2115,56.1631,-0.1245,-79.8735,-21.1524
000066.SZ,20230429,20221231,1.0292,1.5355,25.2115,56.1631,-0.1245,-79.8735,-21.1524
000066.SZ,20221029,20220930,-4.0042,-0.5532,22.3304,56.9936,-0.6076,-546.7304,-20.0404
000066.SZ,20221029,20220930,-4.0042,-0.5532,22.3304,56.9936,-0.6076,-546.7304,-20.0404
000066.SZ,20220831,20220630,-2.5648,-0.3395,21.2046,57.8981,-0.5758,-258.3813,-10.9505
000066.SZ,20220831,20220630,-2.5648,-0.3395,21.2046,57.8981,-0.5758,-258.3813,-10.9505
000066.SZ,20220430,20220331,-1.0023,-0.1159,20.8429,57.1249,-0.5834,26.3498,-9.2398
000066.SZ,20220430,20220331,-1.0023,-0.1159,20.8429,57.1249,-0.5834,26.3498,-9.2398
000066.SZ,20220430,20211231,6.4028,3.5423,20.9014,67.0954,-0.0982,-35.5911,23.1505
000066.SZ,20220430,20211231,6.4028,3.5423,20.9014,67.0954,-0.0982,-35.5911,23.1505
000066.SZ,20211030,20210930,1.1359,1.5618,20.1332,68.3839,-1.1905,163.2255,59.1306
000066.SZ,20211030,20210930,1.1359,1.5618,20.1332,68.3839,-1.1905,163.2255,59.1306
000066.SZ,20210831,20210630,-0.9199,0.4845,20.1162,67.9244,-1.0209,72.3366,82.9632
000066.SZ,20210831,20210630,-0.9199,0.4845,20.1162,67.9244,-1.0209,72.3366,82.9632
000066.SZ,20210430,20210331,-1.775,-0.208,20.4334,66.2836,-0.5694,43.6576,178.2175
000066.SZ,20210430,20210331,-1.775,-0.208,20.4334,66.2836,-0.5694,43.6576,178.2175
000066.SZ,20210430,20201231,10.7545,5.3837,22.6188,66.0481,0.0571,-16.7833,33.22
000066.SZ,20210430,20201231,10.7545,5.3837,22.6188,66.0481,0.0571,-16.7833,33.22
000066.SZ,20201031,20200930,-2.0131,0.2707,22.6488,68.8604,-0.7784,-171.5793,4.333
000066.SZ,20201031,20200930,-2.0131,0.2707,22.6488,68.8604,-0.7784,-171.5793,4.333
000066.SZ,20200829,20200630,-3.6858,-0.6517,20.4355,67.1688,-0.2071,-259.8864,-9.2726
000066.SZ,20200829,20200630,-3.6858,-0.6517,20.4355,67.1688,-0.2071,-259.8864,-9.2726
000066.SZ,20200430,20200331,-3.4541,-0.9808,18.785,65.0083,-0.1564,-614.1823,-41.6371
000066.SZ,20200430,20200331,-3.4541,-0.9808,18.785,65.0083,-0.1564,-614.1823,-41.6371
000066.SZ,20200430,20191231,15.3409,7.7316,24.6654,60.0809,0.0373,-0.5127,8.3351
000066.SZ,20200430,20191231,15.3409,7.7316,24.6654,60.0809,0.0373,-0.5127,8.3351
000066.SZ,20191031,20190930,2.827,1.7125,21.5879,63.6143,-0.4241,-15.0622,14.0225
000066.SZ,20191031,20190930,2.827,1.7125,21.5879,63.6143,-0.4241,-15.0622,14.0225
000066.SZ,20190831,20190630,2.2696,1.2859,21.3753,58.245,-0.2506,-42.8199,4.6723
000066.SZ,20190831,20190630,2.2696,1.2859,21.3753,58.245,-0.2506,-42.8199,4.6723
000066.SZ,20190430,20190331,0.8274,0.686,20.8223,56.7597,-0.0679,-65.7584,-0.4918
000066.SZ,20190430,20190331,0.8274,0.686,20.8223,56.7597,-0.0679,-65.7584,-0.4918
000066.SZ,20190430,20181231,15.2863,8.7462,21.9272,58.4406,0.0153,69.8841,5.2872
000066.SZ,20190430,20181231,15.2863,8.7462,21.9272,58.4406,0.0153,69.8841,5.2872
000066.SZ,20181031,20180930,3.2718,2.5047,17.3177,53.6145,-0.1524,-30.4746,-4.6715
000066.SZ,20181031,20180930,3.2718,2.5047,17.3177,53.6145,-0.1524,-30.4746,-4.6715
000066.SZ,20180831,20180630,3.8879,2.634,17.3825,50.6586,-0.0885,-7.59,-8.0812
000066.SZ,20180831,20180630,3.8879,2.634,17.3825,50.6586,-0.0885,-7.59,-8.0812
000066.SZ,20180428,20180331,2.2954,1.6562,19.8059,48.159,-0.0374,5.1055,-20.1375
000066.SZ,20180428,20180331,2.2954,1.6562,19.8059,48.159,-0.0374,5.1055,-20.1375
000066.SZ,20180428,20171231,12.304,2.9043,21.6691,50.2777,-0.1368,191.2187,-87.1829
000066.SZ,20180428,20171231,12.304,2.9043,21.6691,50.2777,-0.1368,191.2187,-87.1829
000066.SZ,20171031,20170930,6.2543,1.6981,21.2677,48.2071,-0.3229,99.9484,-87.4689
000066.SZ,20171031,20170930,6.2543,1.6981,21.2677,48.2071,-0.3229,99.9484,-87.4689
000066.SZ,20170831,20170630,6.0978,1.5329,21.8546,47.0853,-0.2786,166.5994,-86.7377
000066.SZ,20170831,20170630,6.0978,1.5329,21.8546,47.0853,-0.2786,166.5994,-86.7377
000066.SZ,20170429,20170331,3.2229,0.8233,21.4457,48.6363,-0.1591,213.5227,-85.575
000066.SZ,20170429,20170331,3.2229,0.8233,21.4457,48.6363,-0.1591,213.5227,-85.575
000066.SZ,20170429,20161231,1.2367,2.0388,9.7982,76.7378,1.5674,192.9375,-5.2206
000066.SZ,20170429,20161231,1.2367,2.0388,9.7982,76.7378,1.5674,192.9375,-5.2206
000066.SZ,20161031,20160930,1.0234,0.8237,10.1106,77.5576,1.0393,119.4249,-4.83
000066.SZ,20161031,20160930,1.0234,0.8237,10.1106,77.5576,1.0393,119.4249,-4.83
000066.SZ,20160831,20160630,-0.279,0.6911,11.077,76.132,0.3549,93.4118,-4.5511
000066.SZ,20160831,20160630,-0.279,0.6911,11.077,76.132,0.3549,93.4118,-4.5511
000066.SZ,20160430,20160331,-0.7572,-0.6047,10.8022,77.1338,1.127,79.1578,-1.9247
000066.SZ,20160430,20160331,-0.7572,-0.6047,10.8022,77.1338,1.127,79.1578,-1.9247
000066.SZ,20160429,20151231,-1.3878,1.118,9.1451,77.9422,1.2749,-172.7937,-5.5301
000066.SZ,20160429,20151231,-1.3878,1.118,9.1451,77.9422,1.2749,-172.7937,-5.5301
000066.SZ,20151031,20150930,-5.4114,1.7983,8.9636,80.0879,0.2382,-398.0665,-7.3776
000066.SZ,20151031,20150930,-5.4114,1.7983,8.9636,80.0879,0.2382,-398.0665,-7.3776
000066.SZ,20150829,20150630,-4.1745,-0.3382,8.3638,78.4342,-0.4511,-23.7395,-7.1102
000066.SZ,20150829,20150630,-4.1745,-0.3382,8.3638,78.4342,-0.4511,-23.7395,-7.1102
000066.SZ,20150430,20150331,-3.4263,0.7282,9.3735,77.9563,-1.6738,5.5375,-5.6519
000066.SZ,20150430,20150331,-3.4263,0.7282,9.3735,77.9563,-1.6738,5.5375,-5.6519
000066.SZ,20150418,20141231,2.2067,1.5428,9.5699,78.5853,1.9671,95.7641,-2.6418
000066.SZ,20150418,20141231,2.2067,1.5428,9.5699,78.5853,1.9671,95.7641,-2.6418
000066.SZ,20141031,20140930,-0.776,1.6376,9.6652,80.4434,-0.1694,-51.0744,-3.1906
