rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,report_period,ann_date,known_at,available_at,factor_id,factor_name
20260331,603893,0.6957,0.9086,17.8549,7.2332,0.65265,0.65265,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,603895,0.2632,0.2417,88.5585,2.5759,-2.66245,-2.66245,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603896,0.134,0.1575,28.8158,1.2721,-0.3895,-0.3895,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603897,0.1791,0.7577,64.1329,1.7706,-1.64438,-1.64438,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,603898,-0.0711,-0.3281,14.7144,0.7183,0.02,0.02,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603899,0.3519,0.0167,38.923,3.5631,-0.64742,-0.64742,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603900,0.275,-0.473,16.4,2.7188,0.09157,0.09157,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603901,0.2491,0.0852,63.2776,2.4715,-1.69092,-1.69092,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,603903,0.125,-0.1422,61.0544,1.2141,-1.74369,-1.74369,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603906,0.6976,-2.5301,80.8046,7.2984,-2.54831,-2.54831,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603908,0.4217,-0.5987,51.085,4.2967,-1.20105,-1.20105,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603909,0.2133,-0.2773,75.9364,2.158,-2.29421,-2.29421,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603912,-0.1177,-0.0739,54.4421,1.1394,-1.4948,-1.4948,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603915,0.1385,0.0042,28.8083,1.4613,-0.4068,-0.4068,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603916,0.07,0.3708,40.1706,0.6934,-0.846,-0.846,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603917,-0.0327,0.2278,16.8557,0.3258,0.02319,0.02319,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603918,-0.311,-0.1375,24.6734,3.0682,-0.20757,-0.20757,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603919,0.5738,0.6005,35.4805,5.8733,-0.2168,-0.2168,20260331,20260417,20260417,20260417,F06,FUNDAMENTAL_QUALITY
20260331,603920,0.0553,0.345,30.2944,0.5619,-0.46637,-0.46637,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603922,0.0963,0.2503,22.3033,0.945,-0.13603,-0.13603,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603926,0.1744,0.0377,41.1891,1.7078,-0.87529,-0.87529,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603927,-0.05,-0.9979,58.8916,0.4976,-1.89355,-1.89355,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603928,0.1948,0.0896,20.074,1.9905,0.00055,0.00055,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603929,0.9815,-1.109,54.7202,10.2673,-0.99451,-0.99451,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603931,0.15,0.155,8.2342,1.4853,0.44904,0.44904,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603933,0.2577,0.1159,49.9448,2.6053,-1.14171,-1.14171,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603936,-0.0293,-0.4357,58.678,0.252,-1.78689,-1.78689,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603937,0.162,0.587,40.069,1.6552,-0.72539,-0.72539,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603938,0.1506,0.0198,27.1326,1.5414,-0.3301,-0.3301,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,603939,0.4172,0.8713,51.8562,4.2035,-0.94462,-0.94462,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,603948,0.2425,0.1581,17.0514,2.4235,0.16878,0.16878,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,603949,0.2097,0.0317,9.9866,2.1451,0.40424,0.40424,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603950,0.2722,0.6694,47.7288,2.7126,-0.93379,-0.93379,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603955,-0.0884,-0.13,34.6061,0.8802,-0.72696,-0.72696,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603956,-0.3091,-0.1607,40.0084,3.1045,-0.82297,-0.82297,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,603958,0.2627,0.2056,57.2448,2.6558,-1.41189,-1.41189,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603959,-555.5556,-0.0136,99.1518,196.5712,-45.78138,-45.78138,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603960,0.0233,0.1339,9.4692,0.2513,0.30049,0.30049,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,603966,0.2562,-0.2436,51.0685,2.5827,-1.26019,-1.26019,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603967,0.405,0.0595,31.4604,4.0597,-0.30196,-0.30196,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,603968,-0.1035,-0.9757,44.5493,1.0301,-1.28529,-1.28529,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603969,0.2462,-0.0541,37.0832,2.3444,-0.6798,-0.6798,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603970,0.3375,-0.2229,72.8586,3.4298,-2.06303,-2.06303,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603976,0.0636,0.2356,37.7551,0.5649,-0.78563,-0.78563,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603977,0.1078,-0.2388,42.1113,1.1619,-1.01051,-1.01051,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603978,0.1273,0.5293,64.009,1.095,-1.73531,-1.73531,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603979,0.5231,1.2092,47.8093,5.2814,-0.63274,-0.63274,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603980,0.0464,-0.0294,11.1303,0.4643,0.21791,0.21791,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603982,-0.4992,-0.3327,67.1334,4.8518,-1.84485,-1.84485,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603983,0.2921,0.0928,25.5362,2.9873,-0.14112,-0.14112,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603985,0.1966,0.0155,43.3834,1.9705,-0.94776,-0.94776,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603986,0.6075,2.5432,8.1329,6.5999,1.31733,1.31733,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603987,0.1841,-0.0528,24.831,1.9441,-0.22236,-0.22236,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,603988,0.0706,0.0136,38.0692,0.6777,-0.83436,-0.83436,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603989,0.1741,0.0141,36.0583,1.7567,-0.67155,-0.67155,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603990,0.0365,-0.0228,30.0936,0.4596,-0.54058,-0.54058,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,603991,0.1434,0.4036,26.5117,1.4535,-0.2351,-0.2351,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,603992,0.278,0.2044,18.6625,2.7266,0.13735,0.13735,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,603993,0.8665,0.5295,52.0303,9.0447,-0.65228,-0.65228,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603995,0.2165,-0.3734,56.3802,2.1083,-1.5342,-1.5342,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603997,0.2352,-0.3633,75.9178,2.4456,-2.2893,-2.2893,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,603998,0.5063,0.1826,39.9312,5.1306,-0.53464,-0.53464,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,603999,0.0472,-0.1035,20.1877,0.4594,-0.15944,-0.15944,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605001,0.0431,0.1733,48.487,0.4476,-1.23721,-1.23721,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,605003,0.0898,0.1472,6.7357,0.9348,0.4647,0.4647,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,605005,0.2073,0.1785,20.7951,2.1135,-0.00107,-0.00107,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605006,0.0479,0.0702,66.7277,0.3894,-1.99083,-1.99083,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605007,0.278,0.2779,71.7816,2.6881,-1.9752,-1.9752,20260331,20260418,20260418,20260418,F06,FUNDAMENTAL_QUALITY
20260331,605008,-0.1323,-0.097,69.9083,1.4674,-2.09764,-2.09764,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605009,0.2407,0.9421,31.8171,2.4208,-0.26542,-0.26542,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605011,0.1619,-0.0546,28.3171,1.653,-0.38379,-0.38379,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605016,0.5849,0.3267,25.6305,5.9644,0.12962,0.12962,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605018,0.0498,0.1036,19.6465,0.5513,-0.08999,-0.08999,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605020,0.3013,0.4056,31.5164,3.0863,-0.31025,-0.31025,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,605028,0.0233,0.0486,9.1563,0.2183,0.29375,0.29375,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605033,0.2957,-1.1003,39.6613,3.0422,-0.94065,-0.94065,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605050,0.1986,-1.2335,48.8829,1.9355,-1.41962,-1.41962,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605055,-0.1791,0.0709,68.4674,1.8143,-1.98798,-1.98798,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605056,0.1337,-0.6424,45.6216,1.4271,-1.21136,-1.21136,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605058,0.1809,0.1914,46.2519,1.8102,-1.03958,-1.03958,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605060,0.2475,0.3544,16.7129,2.4961,0.22691,0.22691,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605066,0.1127,0.1702,42.3343,1.0847,-0.94231,-0.94231,20260331,20260418,20260418,20260418,F06,FUNDAMENTAL_QUALITY
20260331,605068,-0.105,1.4691,53.8544,0.9089,-1.17685,-1.17685,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605069,-0.1848,-0.2967,73.8421,1.8412,-2.27525,-2.27525,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605077,0.0691,-0.103,59.3698,0.6817,-1.70955,-1.70955,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605080,0.3171,-0.0275,15.7495,3.2025,0.24313,0.24313,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605081,-0.1718,-0.4637,34.8743,1.7198,-0.75678,-0.75678,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605086,0.121,0.0774,6.2399,1.2791,0.49665,0.49665,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,605088,0.2674,0.6117,59.2207,2.6627,-1.40879,-1.40879,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605089,0.1812,-0.3508,15.3225,1.8112,0.08922,0.08922,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605090,0.3783,0.081,24.9484,3.7701,-0.05916,-0.05916,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605098,0.384,0.4565,57.3367,3.8395,-1.27436,-1.27436,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605099,0.6033,0.0746,20.2843,6.1852,0.30961,0.30961,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605100,0.0758,-0.2795,22.5095,0.7165,-0.2675,-0.2675,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605108,0.0669,0.2656,61.3578,0.7228,-1.71284,-1.71284,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605111,0.22,0.1448,11.6356,2.1816,0.36436,0.36436,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605116,0.2407,0.2172,36.0973,2.3783,-0.5844,-0.5844,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605117,1.0301,2.0132,47.1349,10.8612,-0.02234,-0.02234,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605118,0.436,0.2709,19.3142,4.4675,0.25643,0.25643,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605122,0.0397,0.0735,42.7706,0.3837,-1.03312,-1.03312,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605123,0.1839,-1.0336,46.4931,1.8557,-1.29085,-1.29085,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605128,0.2118,0.1427,30.2566,2.1345,-0.38483,-0.38483,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605133,0.1258,0.3396,36.375,1.174,-0.66281,-0.66281,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605136,0.0498,-0.0624,7.2901,0.4292,0.36291,0.36291,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605138,0.6642,0.1629,58.4489,6.5685,-1.16762,-1.16762,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605151,0.1466,0.2484,47.7401,1.4572,-1.11467,-1.11467,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,605155,0.1535,0.1918,7.6279,1.4759,0.48037,0.48037,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605158,-0.1266,-1.1371,70.6027,1.183,-2.35178,-2.35178,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605162,0.093,0.0175,27.9478,0.9169,-0.41056,-0.41056,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605166,0.1741,-0.0162,62.4012,1.7081,-1.73453,-1.73453,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605167,0.1744,-0.316,51.4166,1.631,-1.36022,-1.36022,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605168,0.0385,-0.8691,37.5404,0.403,-1.01124,-1.01124,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605169,0.0217,0.1188,17.2868,0.2181,-0.01759,-0.01759,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605177,-0.214,0.2801,45.2038,1.9665,-1.00899,-1.00899,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605178,-0.0628,0.0048,30.9556,0.6138,-0.56919,-0.56919,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605179,0.1372,0.1098,59.0745,1.3837,-1.60158,-1.60158,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,605180,0.0294,-0.173,8.727,0.3178,0.27385,0.27385,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605183,0.2087,0.2779,13.645,2.1024,0.3042,0.3042,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605186,0.0369,-0.3706,18.9494,0.309,-0.17437,-0.17437,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605188,0.217,0.2033,55.9428,2.1909,-1.39583,-1.39583,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,605189,0.3865,-2.3736,65.7125,3.7321,-2.1822,-2.1822,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605196,0.1962,-0.2053,67.0744,1.9201,-1.94292,-1.94292,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605198,0.2577,0.8141,3.7664,2.5819,0.84341,0.84341,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605199,-0.7292,0.1547,83.1949,7.2721,-2.25148,-2.25148,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605208,0.0891,-0.6876,58.1653,0.8081,-1.76784,-1.76784,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605218,-0.1506,-0.3376,38.4621,1.6528,-0.87742,-0.87742,20260331,20260427,20260427,20260427,F06,FUNDAMENTAL_QUALITY
20260331,605222,0.2018,-2.491,67.3687,1.9879,-2.40666,-2.40666,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605228,0.2089,0.0525,24.7612,2.3271,-0.17051,-0.17051,20260331,20260414,20260414,20260414,F06,FUNDAMENTAL_QUALITY
20260331,605255,-0.033,0.1738,52.4953,0.2924,-1.41539,-1.41539,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605258,0.0433,0.0423,27.9637,0.4205,-0.4443,-0.4443,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605259,0.2379,0.1086,32.2132,2.4145,-0.44863,-0.44863,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605266,0.1369,1.0503,71.1817,1.336,-1.901,-1.901,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605268,0.1811,0.1477,57.9683,1.6859,-1.52522,-1.52522,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605277,0.2599,0.1093,53.6828,2.5812,-1.29393,-1.29393,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605286,0.0389,1.1778,50.1737,0.4222,-1.10593,-1.10593,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605287,0.2234,0.8062,84.7377,2.159,-2.42852,-2.42852,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605288,-0.0379,0.5555,20.9264,0.3828,-0.07083,-0.07083,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605289,0.3441,1.5011,50.4744,3.4745,-0.81932,-0.81932,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605296,-1.5327,-0.2426,33.9763,14.1091,0.01317,0.01317,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605298,0.0702,0.0356,17.5032,0.7246,-0.00427,-0.00427,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605299,0.1889,0.0493,34.3709,1.9014,-0.5859,-0.5859,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605300,0.063,0.1126,18.7658,0.6196,-0.0471,-0.0471,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605303,-0.1334,-0.5132,58.1826,1.3593,-1.71917,-1.71917,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605305,0.4231,-0.0425,17.8127,4.2918,0.24082,0.24082,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605318,-0.0153,-0.2417,38.3318,0.1537,-0.93944,-0.93944,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605319,0.3551,0.2034,49.5857,3.5654,-1.03611,-1.03611,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605333,0.0942,0.2499,58.284,0.8777,-1.57998,-1.57998,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605336,-0.0407,0.1099,6.0271,0.3985,0.43678,0.43678,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605337,0.3269,0.2026,45.5349,3.1978,-0.90156,-0.90156,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605338,0.2009,0.0295,16.681,1.9996,0.12546,0.12546,20260331,20260421,20260421,20260421,F06,FUNDAMENTAL_QUALITY
20260331,605339,0.0124,0.2136,18.2298,0.0883,-0.04594,-0.04594,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605358,0.0096,0.0299,57.1575,0.1003,-1.6392,-1.6392,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605365,0.0528,0.2348,41.5308,0.5217,-0.94077,-0.94077,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605366,-0.116,-0.1133,27.6236,1.1886,-0.42653,-0.42653,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605368,0.2582,0.1571,41.8456,2.5777,-0.8113,-0.8113,20260331,20260422,20260422,20260422,F06,FUNDAMENTAL_QUALITY
20260331,605369,0.1925,0.2328,20.6371,1.8785,-0.00104,-0.00104,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605376,0.4012,-0.5702,29.6286,4.1222,-0.35082,-0.35082,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605377,0.1682,-0.2126,33.1464,1.6522,-0.60797,-0.60797,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605378,-0.063,-0.1149,18.6816,0.5881,-0.10392,-0.10392,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605388,0.0563,-0.1734,19.2672,0.5655,-0.12862,-0.12862,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605389,0.1737,0.0701,10.5462,1.7777,0.36145,0.36145,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605398,0.0313,-0.5558,12.8116,0.3021,0.03307,0.03307,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605399,-0.091,-0.2509,35.2473,0.9355,-0.77335,-0.77335,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605488,0.0934,-0.18,45.6138,0.9775,-1.15258,-1.15258,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605499,0.6502,0.8012,44.4817,8.4144,-0.35967,-0.35967,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605500,-0.016,0.042,39.5603,0.1139,-0.93457,-0.93457,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,605507,0.186,0.3457,23.5184,1.8606,-0.09555,-0.09555,20260331,20260416,20260416,20260416,F06,FUNDAMENTAL_QUALITY
20260331,605555,0.0485,0.118,42.2552,0.4219,-1.00018,-1.00018,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605566,0.1246,-0.1637,18.6235,1.2413,-0.04905,-0.04905,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605567,0.072,0.1475,49.6266,0.7773,-1.26309,-1.26309,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,605577,0.306,-0.273,32.1236,3.1083,-0.46829,-0.46829,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605580,0.4434,0.025,45.2899,4.6327,-0.81998,-0.81998,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,605588,-0.2324,0.5506,66.9365,2.2925,-1.80428,-1.80428,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,605589,0.1629,-0.6175,36.317,1.6461,-0.81669,-0.81669,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,605598,0.0284,0.0823,23.6323,0.2307,-0.27719,-0.27719,20260331,20260424,20260424,20260424,F06,FUNDAMENTAL_QUALITY
20260331,605599,0.784,0.2655,49.747,8.1869,-0.67917,-0.67917,20260331,20260429,20260429,20260429,F06,FUNDAMENTAL_QUALITY
20260331,688001,0.0131,0.1764,39.3165,0.0845,-0.89699,-0.89699,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,688002,0.6784,2.0123,36.0722,6.8591,0.11801,0.11801,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,688003,0.024,-0.2086,59.595,0.2339,-1.77404,-1.77404,20260331,20260425,20260425,20260425,F06,FUNDAMENTAL_QUALITY
20260331,688004,-0.1395,-0.4431,14.6559,1.3618,0.0354,0.0354,20260331,20260423,20260423,20260423,F06,FUNDAMENTAL_QUALITY
20260331,688005,0.0184,-0.8745,67.3801,0.1473,-2.22491,-2.22491,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,688006,0.2292,-0.0732,52.714,2.3451,-1.31048,-1.31048,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,688007,-0.1525,-0.1237,31.4294,1.5353,-0.56137,-0.56137,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,688008,0.428,0.5127,4.1745,5.0186,0.94628,0.94628,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
20260331,688009,0.1106,-0.1314,54.542,1.0405,-1.49406,-1.49406,20260331,20260430,20260430,20260430,F06,FUNDAMENTAL_QUALITY
20260331,688010,-0.1074,-0.2259,34.2048,1.0481,-0.72079,-0.72079,20260331,20260428,20260428,20260428,F06,FUNDAMENTAL_QUALITY
