ticker,report_period,ann_date,known_at,available_at,source_file,source_mode
603128,20260331,20260430,20260430,20260430,603128_fin.csv,REAL_FUNDAMENTALS
603129,20260331,20260416,20260416,20260416,603129_fin.csv,REAL_FUNDAMENTALS
603130,20260331,20260430,20260430,20260430,603130_fin.csv,REAL_FUNDAMENTALS
603131,20260331,20260429,20260429,20260429,603131_fin.csv,REAL_FUNDAMENTALS
603132,20260331,20260414,20260414,20260414,603132_fin.csv,REAL_FUNDAMENTALS
603135,20260331,20260428,20260428,20260428,603135_fin.csv,REAL_FUNDAMENTALS
603136,20260331,20260420,20260420,20260420,603136_fin.csv,REAL_FUNDAMENTALS
603137,20260331,20260428,20260428,20260428,603137_fin.csv,REAL_FUNDAMENTALS
603138,20260331,20260417,20260417,20260417,603138_fin.csv,REAL_FUNDAMENTALS
603139,20260331,20260424,20260424,20260424,603139_fin.csv,REAL_FUNDAMENTALS
603150,20260331,20260429,20260429,20260429,603150_fin.csv,REAL_FUNDAMENTALS
603151,20260331,20260421,20260421,20260421,603151_fin.csv,REAL_FUNDAMENTALS
603153,20260331,20260424,20260424,20260424,603153_fin.csv,REAL_FUNDAMENTALS
603155,20260331,20260429,20260429,20260429,603155_fin.csv,REAL_FUNDAMENTALS
603156,20260331,20260425,20260425,20260425,603156_fin.csv,REAL_FUNDAMENTALS
603158,20260331,20260430,20260430,20260430,603158_fin.csv,REAL_FUNDAMENTALS
603159,20260331,20260430,20260430,20260430,603159_fin.csv,REAL_FUNDAMENTALS
603160,20260331,20260424,20260424,20260424,603160_fin.csv,REAL_FUNDAMENTALS
603161,20260331,20260430,20260430,20260430,603161_fin.csv,REAL_FUNDAMENTALS
603162,20260331,20260417,20260417,20260417,603162_fin.csv,REAL_FUNDAMENTALS
603163,20260331,20260430,20260430,20260430,603163_fin.csv,REAL_FUNDAMENTALS
603165,20260331,20260430,20260430,20260430,603165_fin.csv,REAL_FUNDAMENTALS
603166,20260331,20260430,20260430,20260430,603166_fin.csv,REAL_FUNDAMENTALS
603167,20260331,20260430,20260430,20260430,603167_fin.csv,REAL_FUNDAMENTALS
603168,20260331,20260430,20260430,20260430,603168_fin.csv,REAL_FUNDAMENTALS
603169,20260331,20260430,20260430,20260430,603169_fin.csv,REAL_FUNDAMENTALS
603170,20260331,20260425,20260425,20260425,603170_fin.csv,REAL_FUNDAMENTALS
603171,20260331,20260423,20260423,20260423,603171_fin.csv,REAL_FUNDAMENTALS
603172,20260331,20260429,20260429,20260429,603172_fin.csv,REAL_FUNDAMENTALS
603173,20260331,20260424,20260424,20260424,603173_fin.csv,REAL_FUNDAMENTALS
603175,20260331,20260430,20260430,20260430,603175_fin.csv,REAL_FUNDAMENTALS
603176,20260331,20260427,20260427,20260427,603176_fin.csv,REAL_FUNDAMENTALS
603177,20260331,20260430,20260430,20260430,603177_fin.csv,REAL_FUNDAMENTALS
603178,20260331,20260428,20260428,20260428,603178_fin.csv,REAL_FUNDAMENTALS
603179,20260331,20260430,20260430,20260430,603179_fin.csv,REAL_FUNDAMENTALS
603180,20260331,20260429,20260429,20260429,603180_fin.csv,REAL_FUNDAMENTALS
603181,20260331,20260422,20260422,20260422,603181_fin.csv,REAL_FUNDAMENTALS
603182,20260331,20260428,20260428,20260428,603182_fin.csv,REAL_FUNDAMENTALS
603183,20260331,20260418,20260418,20260418,603183_fin.csv,REAL_FUNDAMENTALS
603185,20260331,20260429,20260429,20260429,603185_fin.csv,REAL_FUNDAMENTALS
603186,20260331,20260422,20260422,20260422,603186_fin.csv,REAL_FUNDAMENTALS
603187,20260331,20260429,20260429,20260429,603187_fin.csv,REAL_FUNDAMENTALS
603188,20260331,20260430,20260430,20260430,603188_fin.csv,REAL_FUNDAMENTALS
603189,20260331,20260430,20260430,20260430,603189_fin.csv,REAL_FUNDAMENTALS
603190,20260331,20260430,20260430,20260430,603190_fin.csv,REAL_FUNDAMENTALS
603191,20260331,20260430,20260430,20260430,603191_fin.csv,REAL_FUNDAMENTALS
603192,20260331,20260430,20260430,20260430,603192_fin.csv,REAL_FUNDAMENTALS
603193,20260331,20260423,20260423,20260423,603193_fin.csv,REAL_FUNDAMENTALS
603194,20260331,20260428,20260428,20260428,603194_fin.csv,REAL_FUNDAMENTALS
603195,20260331,20260430,20260430,20260430,603195_fin.csv,REAL_FUNDAMENTALS
603196,20260331,20260428,20260428,20260428,603196_fin.csv,REAL_FUNDAMENTALS
603197,20260331,20260428,20260428,20260428,603197_fin.csv,REAL_FUNDAMENTALS
603198,20260331,20260423,20260423,20260423,603198_fin.csv,REAL_FUNDAMENTALS
603199,20260331,20260424,20260424,20260424,603199_fin.csv,REAL_FUNDAMENTALS
603200,20260331,20260429,20260429,20260429,603200_fin.csv,REAL_FUNDAMENTALS
603201,20260331,20260429,20260429,20260429,603201_fin.csv,REAL_FUNDAMENTALS
603202,20260331,20260424,20260424,20260424,603202_fin.csv,REAL_FUNDAMENTALS
603203,20260331,20260424,20260424,20260424,603203_fin.csv,REAL_FUNDAMENTALS
603205,20260331,20260424,20260424,20260424,603205_fin.csv,REAL_FUNDAMENTALS
603206,20260331,20260428,20260428,20260428,603206_fin.csv,REAL_FUNDAMENTALS
603207,20260331,20260428,20260428,20260428,603207_fin.csv,REAL_FUNDAMENTALS
603208,20260331,20260427,20260427,20260427,603208_fin.csv,REAL_FUNDAMENTALS
603209,20260331,20260422,20260422,20260422,603209_fin.csv,REAL_FUNDAMENTALS
603210,20260331,20260430,20260430,20260430,603210_fin.csv,REAL_FUNDAMENTALS
603211,20260331,20260430,20260430,20260430,603211_fin.csv,REAL_FUNDAMENTALS
603212,20260331,20260430,20260430,20260430,603212_fin.csv,REAL_FUNDAMENTALS
603213,20260331,20260429,20260429,20260429,603213_fin.csv,REAL_FUNDAMENTALS
603214,20260331,20260428,20260428,20260428,603214_fin.csv,REAL_FUNDAMENTALS
603215,20260331,20260430,20260430,20260430,603215_fin.csv,REAL_FUNDAMENTALS
603216,20260331,20260423,20260423,20260423,603216_fin.csv,REAL_FUNDAMENTALS
603217,20260331,20260424,20260424,20260424,603217_fin.csv,REAL_FUNDAMENTALS
603218,20260331,20260428,20260428,20260428,603218_fin.csv,REAL_FUNDAMENTALS
603219,20260331,20260429,20260429,20260429,603219_fin.csv,REAL_FUNDAMENTALS
603220,20260331,20260428,20260428,20260428,603220_fin.csv,REAL_FUNDAMENTALS
603221,20260331,20260429,20260429,20260429,603221_fin.csv,REAL_FUNDAMENTALS
603222,20260331,20260430,20260430,20260430,603222_fin.csv,REAL_FUNDAMENTALS
603223,20260331,20260418,20260418,20260418,603223_fin.csv,REAL_FUNDAMENTALS
603225,20260331,20260429,20260429,20260429,603225_fin.csv,REAL_FUNDAMENTALS
603226,20260331,20260423,20260423,20260423,603226_fin.csv,REAL_FUNDAMENTALS
603227,20260331,20260417,20260417,20260417,603227_fin.csv,REAL_FUNDAMENTALS
603228,20260331,20260423,20260423,20260423,603228_fin.csv,REAL_FUNDAMENTALS
603229,20260331,20260429,20260429,20260429,603229_fin.csv,REAL_FUNDAMENTALS
603230,20260331,20260428,20260428,20260428,603230_fin.csv,REAL_FUNDAMENTALS
603231,20260331,20260430,20260430,20260430,603231_fin.csv,REAL_FUNDAMENTALS
603232,20260331,20260430,20260430,20260430,603232_fin.csv,REAL_FUNDAMENTALS
603233,20260331,20260424,20260424,20260424,603233_fin.csv,REAL_FUNDAMENTALS
603235,20260331,20260430,20260430,20260430,603235_fin.csv,REAL_FUNDAMENTALS
603236,20260331,20260424,20260424,20260424,603236_fin.csv,REAL_FUNDAMENTALS
603237,20260331,20260430,20260430,20260430,603237_fin.csv,REAL_FUNDAMENTALS
603238,20260331,20260424,20260424,20260424,603238_fin.csv,REAL_FUNDAMENTALS
603239,20260331,20260429,20260429,20260429,603239_fin.csv,REAL_FUNDAMENTALS
603248,20260331,20260423,20260423,20260423,603248_fin.csv,REAL_FUNDAMENTALS
603255,20260331,20260429,20260429,20260429,603255_fin.csv,REAL_FUNDAMENTALS
603256,20260331,20260417,20260417,20260417,603256_fin.csv,REAL_FUNDAMENTALS
603257,20260331,20260428,20260428,20260428,603257_fin.csv,REAL_FUNDAMENTALS
603258,20260331,20260430,20260430,20260430,603258_fin.csv,REAL_FUNDAMENTALS
603259,20260331,20260428,20260428,20260428,603259_fin.csv,REAL_FUNDAMENTALS
603260,20260331,20260430,20260430,20260430,603260_fin.csv,REAL_FUNDAMENTALS
603261,20260331,20260423,20260423,20260423,603261_fin.csv,REAL_FUNDAMENTALS
603262,20260331,20260428,20260428,20260428,603262_fin.csv,REAL_FUNDAMENTALS
603266,20260331,20260430,20260430,20260430,603266_fin.csv,REAL_FUNDAMENTALS
603267,20260331,20260429,20260429,20260429,603267_fin.csv,REAL_FUNDAMENTALS
603268,20260331,20260428,20260428,20260428,603268_fin.csv,REAL_FUNDAMENTALS
603269,20260331,20260429,20260429,20260429,603269_fin.csv,REAL_FUNDAMENTALS
603270,20260331,20260429,20260429,20260429,603270_fin.csv,REAL_FUNDAMENTALS
603271,20260331,20260430,20260430,20260430,603271_fin.csv,REAL_FUNDAMENTALS
603272,20260331,20260428,20260428,20260428,603272_fin.csv,REAL_FUNDAMENTALS
603273,20260331,20260428,20260428,20260428,603273_fin.csv,REAL_FUNDAMENTALS
603275,20260331,20260423,20260423,20260423,603275_fin.csv,REAL_FUNDAMENTALS
603276,20260331,20260428,20260428,20260428,603276_fin.csv,REAL_FUNDAMENTALS
603277,20260331,20260423,20260423,20260423,603277_fin.csv,REAL_FUNDAMENTALS
603278,20260331,20260430,20260430,20260430,603278_fin.csv,REAL_FUNDAMENTALS
603279,20260331,20260429,20260429,20260429,603279_fin.csv,REAL_FUNDAMENTALS
603280,20260331,20260430,20260430,20260430,603280_fin.csv,REAL_FUNDAMENTALS
603281,20260331,20260421,20260421,20260421,603281_fin.csv,REAL_FUNDAMENTALS
603282,20260331,20260429,20260429,20260429,603282_fin.csv,REAL_FUNDAMENTALS
603283,20260331,20260428,20260428,20260428,603283_fin.csv,REAL_FUNDAMENTALS
603284,20260331,20260429,20260429,20260429,603284_fin.csv,REAL_FUNDAMENTALS
603285,20260331,20260429,20260429,20260429,603285_fin.csv,REAL_FUNDAMENTALS
603286,20260331,20260430,20260430,20260430,603286_fin.csv,REAL_FUNDAMENTALS
603288,20260331,20260428,20260428,20260428,603288_fin.csv,REAL_FUNDAMENTALS
603289,20260331,20260429,20260429,20260429,603289_fin.csv,REAL_FUNDAMENTALS
603290,20260331,20260430,20260430,20260430,603290_fin.csv,REAL_FUNDAMENTALS
603291,20260331,20260428,20260428,20260428,603291_fin.csv,REAL_FUNDAMENTALS
603293,20260331,20260423,20260423,20260423,603293_fin.csv,REAL_FUNDAMENTALS
603296,20260331,20260430,20260430,20260430,603296_fin.csv,REAL_FUNDAMENTALS
603297,20260331,20260424,20260424,20260424,603297_fin.csv,REAL_FUNDAMENTALS
603298,20260331,20260424,20260424,20260424,603298_fin.csv,REAL_FUNDAMENTALS
603299,20260331,20260423,20260423,20260423,603299_fin.csv,REAL_FUNDAMENTALS
603300,20260331,20260428,20260428,20260428,603300_fin.csv,REAL_FUNDAMENTALS
603301,20260331,20260424,20260424,20260424,603301_fin.csv,REAL_FUNDAMENTALS
603303,20260331,20260424,20260424,20260424,603303_fin.csv,REAL_FUNDAMENTALS
603305,20260331,20260429,20260429,20260429,603305_fin.csv,REAL_FUNDAMENTALS
603306,20260331,20260429,20260429,20260429,603306_fin.csv,REAL_FUNDAMENTALS
603307,20260331,20260429,20260429,20260429,603307_fin.csv,REAL_FUNDAMENTALS
603308,20260331,20260424,20260424,20260424,603308_fin.csv,REAL_FUNDAMENTALS
603309,20260331,20260423,20260423,20260423,603309_fin.csv,REAL_FUNDAMENTALS
603310,20260331,20260425,20260425,20260425,603310_fin.csv,REAL_FUNDAMENTALS
603311,20260331,20260429,20260429,20260429,603311_fin.csv,REAL_FUNDAMENTALS
603312,20260331,20260425,20260425,20260425,603312_fin.csv,REAL_FUNDAMENTALS
603313,20260331,20260429,20260429,20260429,603313_fin.csv,REAL_FUNDAMENTALS
603315,20260331,20260430,20260430,20260430,603315_fin.csv,REAL_FUNDAMENTALS
603316,20260331,20260430,20260430,20260430,603316_fin.csv,REAL_FUNDAMENTALS
603317,20260331,20260428,20260428,20260428,603317_fin.csv,REAL_FUNDAMENTALS
603318,20260331,20260424,20260424,20260424,603318_fin.csv,REAL_FUNDAMENTALS
603319,20260331,20260421,20260421,20260421,603319_fin.csv,REAL_FUNDAMENTALS
603320,20260331,20260428,20260428,20260428,603320_fin.csv,REAL_FUNDAMENTALS
603321,20260331,20260430,20260430,20260430,603321_fin.csv,REAL_FUNDAMENTALS
603322,20260331,20260428,20260428,20260428,603322_fin.csv,REAL_FUNDAMENTALS
603323,20260331,20260430,20260430,20260430,603323_fin.csv,REAL_FUNDAMENTALS
603324,20260331,20260430,20260430,20260430,603324_fin.csv,REAL_FUNDAMENTALS
603325,20260331,20260424,20260424,20260424,603325_fin.csv,REAL_FUNDAMENTALS
603326,20260331,20260430,20260430,20260430,603326_fin.csv,REAL_FUNDAMENTALS
603327,20260331,20260425,20260425,20260425,603327_fin.csv,REAL_FUNDAMENTALS
603328,20260331,20260429,20260429,20260429,603328_fin.csv,REAL_FUNDAMENTALS
603329,20260331,20260429,20260429,20260429,603329_fin.csv,REAL_FUNDAMENTALS
603330,20260331,20260423,20260423,20260423,603330_fin.csv,REAL_FUNDAMENTALS
603331,20260331,20260429,20260429,20260429,603331_fin.csv,REAL_FUNDAMENTALS
603332,20260331,20260428,20260428,20260428,603332_fin.csv,REAL_FUNDAMENTALS
603333,20260331,20260430,20260430,20260430,603333_fin.csv,REAL_FUNDAMENTALS
603334,20260331,20260429,20260429,20260429,603334_fin.csv,REAL_FUNDAMENTALS
603335,20260331,20260428,20260428,20260428,603335_fin.csv,REAL_FUNDAMENTALS
603336,20260331,20260430,20260430,20260430,603336_fin.csv,REAL_FUNDAMENTALS
603337,20260331,20260429,20260429,20260429,603337_fin.csv,REAL_FUNDAMENTALS
603338,20260331,20260428,20260428,20260428,603338_fin.csv,REAL_FUNDAMENTALS
603339,20260331,20260430,20260430,20260430,603339_fin.csv,REAL_FUNDAMENTALS
603341,20260331,20260429,20260429,20260429,603341_fin.csv,REAL_FUNDAMENTALS
603344,20260331,20260430,20260430,20260430,603344_fin.csv,REAL_FUNDAMENTALS
603345,20260331,20260429,20260429,20260429,603345_fin.csv,REAL_FUNDAMENTALS
603348,20260331,20260429,20260429,20260429,603348_fin.csv,REAL_FUNDAMENTALS
603350,20260331,20260430,20260430,20260430,603350_fin.csv,REAL_FUNDAMENTALS
603351,20260331,20260428,20260428,20260428,603351_fin.csv,REAL_FUNDAMENTALS
603352,20260331,20260430,20260430,20260430,603352_fin.csv,REAL_FUNDAMENTALS
603353,20260331,20260424,20260424,20260424,603353_fin.csv,REAL_FUNDAMENTALS
603355,20260331,20260429,20260429,20260429,603355_fin.csv,REAL_FUNDAMENTALS
603356,20260331,20260430,20260430,20260430,603356_fin.csv,REAL_FUNDAMENTALS
603357,20260331,20260430,20260430,20260430,603357_fin.csv,REAL_FUNDAMENTALS
603358,20260331,20260430,20260430,20260430,603358_fin.csv,REAL_FUNDAMENTALS
603359,20260331,20260430,20260430,20260430,603359_fin.csv,REAL_FUNDAMENTALS
603360,20260331,20260428,20260428,20260428,603360_fin.csv,REAL_FUNDAMENTALS
603363,20260331,20260428,20260428,20260428,603363_fin.csv,REAL_FUNDAMENTALS
603365,20260331,20260424,20260424,20260424,603365_fin.csv,REAL_FUNDAMENTALS
603366,20260331,20260425,20260425,20260425,603366_fin.csv,REAL_FUNDAMENTALS
603367,20260331,20260429,20260429,20260429,603367_fin.csv,REAL_FUNDAMENTALS
603368,20260331,20260430,20260430,20260430,603368_fin.csv,REAL_FUNDAMENTALS
603369,20260331,20260429,20260429,20260429,603369_fin.csv,REAL_FUNDAMENTALS
603370,20260331,20260428,20260428,20260428,603370_fin.csv,REAL_FUNDAMENTALS
603373,20260331,20260429,20260429,20260429,603373_fin.csv,REAL_FUNDAMENTALS
603375,20260331,20260425,20260425,20260425,603375_fin.csv,REAL_FUNDAMENTALS
603376,20260331,20260428,20260428,20260428,603376_fin.csv,REAL_FUNDAMENTALS
603377,20260331,20260430,20260430,20260430,603377_fin.csv,REAL_FUNDAMENTALS
603378,20260331,20260430,20260430,20260430,603378_fin.csv,REAL_FUNDAMENTALS
603379,20260331,20260428,20260428,20260428,603379_fin.csv,REAL_FUNDAMENTALS
603380,20260331,20260422,20260422,20260422,603380_fin.csv,REAL_FUNDAMENTALS
603381,20260331,20260430,20260430,20260430,603381_fin.csv,REAL_FUNDAMENTALS
603382,20260331,20260428,20260428,20260428,603382_fin.csv,REAL_FUNDAMENTALS
603383,20260331,20260423,20260423,20260423,603383_fin.csv,REAL_FUNDAMENTALS
603385,20260331,20260430,20260430,20260430,603385_fin.csv,REAL_FUNDAMENTALS
603386,20260331,20260428,20260428,20260428,603386_fin.csv,REAL_FUNDAMENTALS
603387,20260331,20260430,20260430,20260430,603387_fin.csv,REAL_FUNDAMENTALS
603389,20260331,20260430,20260430,20260430,603389_fin.csv,REAL_FUNDAMENTALS
603390,20260331,20260423,20260423,20260423,603390_fin.csv,REAL_FUNDAMENTALS
603391,20260331,20260430,20260430,20260430,603391_fin.csv,REAL_FUNDAMENTALS
603392,20260331,20260428,20260428,20260428,603392_fin.csv,REAL_FUNDAMENTALS
603393,20260331,20260430,20260430,20260430,603393_fin.csv,REAL_FUNDAMENTALS
603395,20260331,20260428,20260428,20260428,603395_fin.csv,REAL_FUNDAMENTALS
603396,20260331,20260428,20260428,20260428,603396_fin.csv,REAL_FUNDAMENTALS
603398,20260331,20260430,20260430,20260430,603398_fin.csv,REAL_FUNDAMENTALS
603399,20260331,20260428,20260428,20260428,603399_fin.csv,REAL_FUNDAMENTALS
603400,20260331,20260420,20260420,20260420,603400_fin.csv,REAL_FUNDAMENTALS
603402,20260331,20260428,20260428,20260428,603402_fin.csv,REAL_FUNDAMENTALS
603406,20260331,20260422,20260422,20260422,603406_fin.csv,REAL_FUNDAMENTALS
603407,20260331,20260508,20260508,20260508,603407_fin.csv,REAL_FUNDAMENTALS
603408,20260331,20260423,20260423,20260423,603408_fin.csv,REAL_FUNDAMENTALS
603409,20260331,20260430,20260430,20260430,603409_fin.csv,REAL_FUNDAMENTALS
603416,20260331,20260425,20260425,20260425,603416_fin.csv,REAL_FUNDAMENTALS
603418,20260331,20260429,20260429,20260429,603418_fin.csv,REAL_FUNDAMENTALS
603421,20260331,20260429,20260429,20260429,603421_fin.csv,REAL_FUNDAMENTALS
603429,20260331,20260430,20260430,20260430,603429_fin.csv,REAL_FUNDAMENTALS
603435,20251231,20260306,20260306,20260306,603435_fin.csv,REAL_FUNDAMENTALS
603439,20260331,20260427,20260427,20260427,603439_fin.csv,REAL_FUNDAMENTALS
603444,20260331,20260424,20260424,20260424,603444_fin.csv,REAL_FUNDAMENTALS
603456,20260331,20260424,20260424,20260424,603456_fin.csv,REAL_FUNDAMENTALS
603458,20260331,20260429,20260429,20260429,603458_fin.csv,REAL_FUNDAMENTALS
603459,20260331,20260428,20260428,20260428,603459_fin.csv,REAL_FUNDAMENTALS
603466,20260331,20260421,20260421,20260421,603466_fin.csv,REAL_FUNDAMENTALS
603477,20260331,20260423,20260423,20260423,603477_fin.csv,REAL_FUNDAMENTALS
603486,20260331,20260425,20260425,20260425,603486_fin.csv,REAL_FUNDAMENTALS
603488,20260331,20260428,20260428,20260428,603488_fin.csv,REAL_FUNDAMENTALS
603489,20260331,20260429,20260429,20260429,603489_fin.csv,REAL_FUNDAMENTALS
603496,20260331,20260429,20260429,20260429,603496_fin.csv,REAL_FUNDAMENTALS
603499,20260331,20260430,20260430,20260430,603499_fin.csv,REAL_FUNDAMENTALS
603500,20260331,20260430,20260430,20260430,603500_fin.csv,REAL_FUNDAMENTALS
603501,20260331,20260430,20260430,20260430,603501_fin.csv,REAL_FUNDAMENTALS
603505,20260331,20260429,20260429,20260429,603505_fin.csv,REAL_FUNDAMENTALS
603506,20260331,20260430,20260430,20260430,603506_fin.csv,REAL_FUNDAMENTALS
603507,20260331,20260430,20260430,20260430,603507_fin.csv,REAL_FUNDAMENTALS
603508,20260331,20260429,20260429,20260429,603508_fin.csv,REAL_FUNDAMENTALS
603511,20260331,20260425,20260425,20260425,603511_fin.csv,REAL_FUNDAMENTALS
603515,20260331,20260424,20260424,20260424,603515_fin.csv,REAL_FUNDAMENTALS
603516,20260331,20260429,20260429,20260429,603516_fin.csv,REAL_FUNDAMENTALS
603517,20260331,20260423,20260423,20260423,603517_fin.csv,REAL_FUNDAMENTALS
603518,20260331,20260428,20260428,20260428,603518_fin.csv,REAL_FUNDAMENTALS
603519,20260331,20260428,20260428,20260428,603519_fin.csv,REAL_FUNDAMENTALS
603520,20260331,20260430,20260430,20260430,603520_fin.csv,REAL_FUNDAMENTALS
603527,20260331,20260425,20260425,20260425,603527_fin.csv,REAL_FUNDAMENTALS
603528,20260331,20260430,20260430,20260430,603528_fin.csv,REAL_FUNDAMENTALS
603529,20260331,20260423,20260423,20260423,603529_fin.csv,REAL_FUNDAMENTALS
603530,20260331,20260428,20260428,20260428,603530_fin.csv,REAL_FUNDAMENTALS
603533,20260331,20260430,20260430,20260430,603533_fin.csv,REAL_FUNDAMENTALS
603535,20260331,20260430,20260430,20260430,603535_fin.csv,REAL_FUNDAMENTALS
603536,20260331,20260429,20260429,20260429,603536_fin.csv,REAL_FUNDAMENTALS
603538,20260331,20260425,20260425,20260425,603538_fin.csv,REAL_FUNDAMENTALS
603551,20260331,20260428,20260428,20260428,603551_fin.csv,REAL_FUNDAMENTALS
603556,20260331,20260430,20260430,20260430,603556_fin.csv,REAL_FUNDAMENTALS
603557,20260331,20260430,20260430,20260430,603557_fin.csv,REAL_FUNDAMENTALS
603558,20260331,20260423,20260423,20260423,603558_fin.csv,REAL_FUNDAMENTALS
603559,20260331,20260429,20260429,20260429,603559_fin.csv,REAL_FUNDAMENTALS
603565,20260331,20260430,20260430,20260430,603565_fin.csv,REAL_FUNDAMENTALS
603566,20260331,20260429,20260429,20260429,603566_fin.csv,REAL_FUNDAMENTALS
603567,20260331,20260430,20260430,20260430,603567_fin.csv,REAL_FUNDAMENTALS
603568,20260331,20260428,20260428,20260428,603568_fin.csv,REAL_FUNDAMENTALS
603569,20260331,20260430,20260430,20260430,603569_fin.csv,REAL_FUNDAMENTALS
603577,20260331,20260430,20260430,20260430,603577_fin.csv,REAL_FUNDAMENTALS
603578,20260331,20260429,20260429,20260429,603578_fin.csv,REAL_FUNDAMENTALS
603579,20260331,20260425,20260425,20260425,603579_fin.csv,REAL_FUNDAMENTALS
603580,20260331,20260430,20260430,20260430,603580_fin.csv,REAL_FUNDAMENTALS
603583,20260331,20260428,20260428,20260428,603583_fin.csv,REAL_FUNDAMENTALS
603585,20260331,20260423,20260423,20260423,603585_fin.csv,REAL_FUNDAMENTALS
603586,20260331,20260425,20260425,20260425,603586_fin.csv,REAL_FUNDAMENTALS
603587,20260331,20260429,20260429,20260429,603587_fin.csv,REAL_FUNDAMENTALS
603588,20260331,20260410,20260410,20260410,603588_fin.csv,REAL_FUNDAMENTALS
603589,20260331,20260423,20260423,20260423,603589_fin.csv,REAL_FUNDAMENTALS
603590,20260331,20260423,20260423,20260423,603590_fin.csv,REAL_FUNDAMENTALS
603595,20260331,20260418,20260418,20260418,603595_fin.csv,REAL_FUNDAMENTALS
603596,20260331,20260429,20260429,20260429,603596_fin.csv,REAL_FUNDAMENTALS
603598,20260331,20260430,20260430,20260430,603598_fin.csv,REAL_FUNDAMENTALS
603599,20260331,20260427,20260427,20260427,603599_fin.csv,REAL_FUNDAMENTALS
603600,20260331,20260425,20260425,20260425,603600_fin.csv,REAL_FUNDAMENTALS
603601,20260331,20260423,20260423,20260423,603601_fin.csv,REAL_FUNDAMENTALS
603602,20260331,20260430,20260430,20260430,603602_fin.csv,REAL_FUNDAMENTALS
603605,20260331,20260422,20260422,20260422,603605_fin.csv,REAL_FUNDAMENTALS
603606,20260331,20260422,20260422,20260422,603606_fin.csv,REAL_FUNDAMENTALS
603607,20260331,20260428,20260428,20260428,603607_fin.csv,REAL_FUNDAMENTALS
603608,20260331,20260425,20260425,20260425,603608_fin.csv,REAL_FUNDAMENTALS
603609,20260331,20260430,20260430,20260430,603609_fin.csv,REAL_FUNDAMENTALS
603610,20260331,20260428,20260428,20260428,603610_fin.csv,REAL_FUNDAMENTALS
603611,20260331,20260429,20260429,20260429,603611_fin.csv,REAL_FUNDAMENTALS
603612,20260331,20260423,20260423,20260423,603612_fin.csv,REAL_FUNDAMENTALS
603613,20260331,20260428,20260428,20260428,603613_fin.csv,REAL_FUNDAMENTALS
603615,20260331,20260429,20260429,20260429,603615_fin.csv,REAL_FUNDAMENTALS
603616,20260331,20260424,20260424,20260424,603616_fin.csv,REAL_FUNDAMENTALS
603617,20260331,20260424,20260424,20260424,603617_fin.csv,REAL_FUNDAMENTALS
603618,20260331,20260422,20260422,20260422,603618_fin.csv,REAL_FUNDAMENTALS
603619,20260331,20260430,20260430,20260430,603619_fin.csv,REAL_FUNDAMENTALS
603626,20260331,20260423,20260423,20260423,603626_fin.csv,REAL_FUNDAMENTALS
603628,20260331,20260430,20260430,20260430,603628_fin.csv,REAL_FUNDAMENTALS
603629,20260331,20260428,20260428,20260428,603629_fin.csv,REAL_FUNDAMENTALS
603630,20260331,20260428,20260428,20260428,603630_fin.csv,REAL_FUNDAMENTALS
603633,20260331,20260428,20260428,20260428,603633_fin.csv,REAL_FUNDAMENTALS
603636,20260331,20260430,20260430,20260430,603636_fin.csv,REAL_FUNDAMENTALS
603637,20260331,20260430,20260430,20260430,603637_fin.csv,REAL_FUNDAMENTALS
603638,20260331,20260422,20260422,20260422,603638_fin.csv,REAL_FUNDAMENTALS
603639,20260331,20260429,20260429,20260429,603639_fin.csv,REAL_FUNDAMENTALS
603648,20260331,20260427,20260427,20260427,603648_fin.csv,REAL_FUNDAMENTALS
603650,20260331,20260418,20260418,20260418,603650_fin.csv,REAL_FUNDAMENTALS
603655,20260331,20260428,20260428,20260428,603655_fin.csv,REAL_FUNDAMENTALS
603656,20260331,20260425,20260425,20260425,603656_fin.csv,REAL_FUNDAMENTALS
603657,20260331,20260428,20260428,20260428,603657_fin.csv,REAL_FUNDAMENTALS
603658,20260331,20260423,20260423,20260423,603658_fin.csv,REAL_FUNDAMENTALS
603659,20260331,20260423,20260423,20260423,603659_fin.csv,REAL_FUNDAMENTALS
603660,20260331,20260429,20260429,20260429,603660_fin.csv,REAL_FUNDAMENTALS
603661,20260331,20260430,20260430,20260430,603661_fin.csv,REAL_FUNDAMENTALS
603663,20260331,20260425,20260425,20260425,603663_fin.csv,REAL_FUNDAMENTALS
603665,20260331,20260430,20260430,20260430,603665_fin.csv,REAL_FUNDAMENTALS
603666,20260331,20260430,20260430,20260430,603666_fin.csv,REAL_FUNDAMENTALS
603668,20260331,20260430,20260430,20260430,603668_fin.csv,REAL_FUNDAMENTALS
603669,20260331,20260429,20260429,20260429,603669_fin.csv,REAL_FUNDAMENTALS
603676,20260331,20260424,20260424,20260424,603676_fin.csv,REAL_FUNDAMENTALS
603677,20260331,20260425,20260425,20260425,603677_fin.csv,REAL_FUNDAMENTALS
603678,20260331,20260429,20260429,20260429,603678_fin.csv,REAL_FUNDAMENTALS
603679,20260331,20260428,20260428,20260428,603679_fin.csv,REAL_FUNDAMENTALS
603680,20260331,20260428,20260428,20260428,603680_fin.csv,REAL_FUNDAMENTALS
603681,20260331,20260428,20260428,20260428,603681_fin.csv,REAL_FUNDAMENTALS
