rebalance_date,ticker,profitability_proxy,cashflow_proxy,leverage_proxy,stability_proxy,quality_score,factor_value,ann_date,known_at,available_at,factor_id
20260430,603926,2.38384,0.0377,41.1891,0.2446,-3.298378,-3.298378,20260429,20260429,20260429,F06
20260430,603927,0.50967,-0.9979,58.8916,-0.0342,-5.949519,-5.949519,20260430,20260430,20260430,F06
20260430,603928,2.26329,0.0896,20.074,0.2232,-1.221213,-1.221213,20260429,20260429,20260429,F06
20260430,603929,7.85006,-1.109,54.7202,2.2337,-2.445322,-2.445322,20260430,20260430,20260430,F06
20260430,603931,2.78765,0.155,8.2342,0.2864,0.158435,0.158435,20260425,20260425,20260425,F06
20260430,603933,2.64278,0.1159,49.9448,0.3103,-4.054346,-4.054346,20260429,20260429,20260429,F06
20260430,603936,1.23224,-0.4357,58.678,-0.0374,-5.600228,-5.600228,20260428,20260428,20260428,F06
20260430,603937,2.3452,0.587,40.069,0.2257,-3.09566,-3.09566,20260429,20260429,20260429,F06
20260430,603938,2.12852,0.0198,27.1326,0.1869,-1.995984,-1.995984,20260423,20260423,20260423,F06
20260430,603939,4.18983,0.8713,51.8562,0.7821,-3.441571,-3.441571,20260423,20260423,20260423,F06
20260430,603948,4.03181,0.1581,17.0514,0.6374,-0.209017,-0.209017,20260424,20260424,20260424,F06
20260430,603949,2.15433,0.0317,9.9866,0.2024,-0.265061,-0.265061,20260428,20260428,20260428,F06
20260430,603950,3.34464,0.6694,47.7288,0.4954,-3.437448,-3.437448,20260430,20260430,20260430,F06
20260430,603955,1.63767,-0.13,34.6061,-0.1781,-3.066549,-3.066549,20260430,20260430,20260430,F06
20260430,603956,-0.93543,-0.1607,40.0084,-0.1764,-4.384169,-4.384169,20260424,20260424,20260424,F06
20260430,603958,1.94494,0.2056,57.2448,0.1363,-5.045358,-5.045358,20260425,20260425,20260425,F06
20260430,603959,-98.31544,-0.0136,99.1518,-0.1001,-39.452572,-39.452572,20260430,20260430,20260430,F06
20260430,603960,0.98743,0.1339,9.4692,0.0181,-0.616671,-0.616671,20260424,20260424,20260424,F06
20260430,603966,2.39683,-0.2436,51.0685,0.2512,-4.336041,-4.336041,20260425,20260425,20260425,F06
20260430,603967,3.54883,0.0595,31.4604,0.5445,-1.851691,-1.851691,20260424,20260424,20260424,F06
20260430,603968,1.17071,-0.9757,44.5493,-0.1679,-4.366017,-4.366017,20260430,20260430,20260430,F06
20260430,603969,1.84592,-0.0541,37.0832,0.1412,-3.108884,-3.108884,20260428,20260428,20260428,F06
20260430,603970,2.98661,-0.2229,72.8586,0.3796,-6.282617,-6.282617,20260425,20260425,20260425,F06
20260430,603976,1.86841,0.2356,37.7551,0.0944,-3.130107,-3.130107,20260425,20260425,20260425,F06
20260430,603977,1.71239,-0.2388,42.1113,0.1109,-3.700813,-3.700813,20260429,20260429,20260429,F06
20260430,603978,2.14896,0.5293,64.009,0.1887,-5.574872,-5.574872,20260430,20260430,20260430,F06
20260430,603979,6.59914,1.2092,47.8093,1.8704,-1.811188,-1.811188,20260428,20260428,20260428,F06
20260430,603980,1.40485,-0.0294,11.1303,0.05,-0.677455,-0.677455,20260430,20260430,20260430,F06
20260430,603982,-1.35089,-0.3327,67.1334,-0.5376,-7.400187,-7.400187,20260425,20260425,20260425,F06
20260430,603983,3.28045,0.0928,25.5362,0.4738,-1.361405,-1.361405,20260430,20260430,20260430,F06
20260430,603985,2.54543,0.0155,43.3834,0.2806,-3.459371,-3.459371,20260429,20260429,20260429,F06
20260430,603986,11.16655,2.5432,8.1329,4.3209,4.773675,4.773675,20260430,20260430,20260430,F06
20260430,603987,2.31167,-0.0528,24.831,0.224,-1.710559,-1.710559,20260428,20260428,20260428,F06
20260430,603988,0.91157,0.0136,38.0692,0.0348,-3.516809,-3.516809,20260430,20260430,20260430,F06
20260430,603989,2.91223,0.0141,36.0583,0.3294,-2.597581,-2.597581,20260430,20260430,20260430,F06
20260430,603990,0.78052,-0.0228,30.0936,0.0173,-2.772844,-2.772844,20260429,20260429,20260429,F06
20260430,603991,5.42951,0.4036,26.5117,0.6463,-0.683077,-0.683077,20260424,20260424,20260424,F06
20260430,603992,3.08702,0.2044,18.6625,0.4352,-0.725184,-0.725184,20260424,20260424,20260424,F06
20260430,603993,5.46109,0.5295,52.0303,0.6501,-3.198763,-3.198763,20260425,20260425,20260425,F06
20260430,603995,4.39159,-0.3734,56.3802,0.6796,-4.123383,-4.123383,20260425,20260425,20260425,F06
20260430,603997,2.10306,-0.3633,75.9178,0.181,-6.961122,-6.961122,20260430,20260430,20260430,F06
20260430,603998,3.41514,0.1826,39.9312,0.3596,-2.788218,-2.788218,20260425,20260425,20260425,F06
20260430,603999,0.9555,-0.1035,20.1877,0.0303,-1.7407,-1.7407,20260424,20260424,20260424,F06
20260430,605001,1.6258,0.1733,48.487,0.0562,-4.30382,-4.30382,20260422,20260422,20260422,F06
20260430,605003,3.17722,0.1472,6.7357,0.2316,0.401676,0.401676,20260422,20260422,20260422,F06
20260430,605005,2.15081,0.1785,20.7951,0.2026,-1.317527,-1.317527,20260425,20260425,20260425,F06
20260430,605006,1.03598,0.0702,66.7277,0.0361,-6.333496,-6.333496,20260430,20260430,20260430,F06
20260430,605007,2.91789,0.2779,71.7816,0.3955,-6.089013,-6.089013,20260418,20260418,20260418,F06
20260430,605008,-0.14102,-0.097,69.9083,-0.0701,-7.080576,-7.080576,20260430,20260430,20260430,F06
20260430,605009,4.5674,0.9421,31.8171,0.7573,-1.32015,-1.32015,20260428,20260428,20260428,F06
20260430,605011,2.09196,-0.0546,28.3171,0.1861,-2.140602,-2.140602,20260428,20260428,20260428,F06
20260430,605016,4.06062,0.3267,25.6305,0.5313,-1.067004,-1.067004,20260430,20260430,20260430,F06
20260430,605018,1.48923,0.1036,19.6465,0.0557,-1.474881,-1.474881,20260425,20260425,20260425,F06
20260430,605020,3.97111,0.4056,31.5164,0.6723,-1.610267,-1.610267,20260421,20260421,20260421,F06
20260430,605028,1.83347,0.0486,9.1563,0.0379,-0.340709,-0.340709,20260429,20260429,20260429,F06
20260430,605033,3.35748,-1.1003,39.6613,0.4934,-2.981586,-2.981586,20260430,20260430,20260430,F06
20260430,605050,2.83429,-1.2335,48.8829,0.3421,-4.147863,-4.147863,20260430,20260430,20260430,F06
20260430,605055,-0.47265,0.0709,68.4674,-0.0676,-7.001395,-7.001395,20260428,20260428,20260428,F06
20260430,605056,1.62917,-0.6424,45.6216,0.1091,-4.158249,-4.158249,20260430,20260430,20260430,F06
20260430,605058,3.51706,0.1914,46.2519,0.4432,-3.354512,-3.354512,20260428,20260428,20260428,F06
20260430,605060,3.42719,0.3544,16.7129,0.4974,-0.373293,-0.373293,20260428,20260428,20260428,F06
20260430,605066,1.26401,0.1702,42.3343,0.0712,-3.791707,-3.791707,20260418,20260418,20260418,F06
20260430,605068,1.42051,1.4691,53.8544,-0.1905,-4.741667,-4.741667,20260430,20260430,20260430,F06
20260430,605069,-0.28932,-0.2967,73.8421,-0.1059,-7.572706,-7.572706,20260430,20260430,20260430,F06
20260430,605077,2.38679,-0.103,59.3698,0.1337,-5.188063,-5.188063,20260430,20260430,20260430,F06
20260430,605080,4.97029,-0.0275,15.7495,0.9901,0.306677,0.306677,20260428,20260428,20260428,F06
20260430,605081,0.27414,-0.4637,34.8743,-0.1853,-3.572048,-3.572048,20260430,20260430,20260430,F06
20260430,605086,2.49087,0.0774,6.2399,0.2091,0.222391,0.222391,20260423,20260423,20260423,F06
20260430,605088,4.36543,0.6117,59.2207,0.755,-4.188101,-4.188101,20260424,20260424,20260424,F06
20260430,605089,2.79105,-0.3508,15.3225,0.3163,-0.638575,-0.638575,20260428,20260428,20260428,F06
20260430,605090,5.40483,0.081,24.9484,1.2243,-0.367471,-0.367471,20260424,20260424,20260424,F06
20260430,605098,3.73745,0.4565,57.3367,0.6256,-4.270895,-4.270895,20260428,20260428,20260428,F06
20260430,605099,4.90008,0.0746,20.2843,0.9462,-0.165006,-0.165006,20260429,20260429,20260429,F06
20260430,605100,2.49303,-0.2795,22.5095,0.1531,-1.497701,-1.497701,20260428,20260428,20260428,F06
20260430,605108,2.17412,0.2656,61.3578,0.114,-5.384824,-5.384824,20260430,20260430,20260430,F06
20260430,605111,3.25054,0.1448,11.6356,0.4399,0.016522,0.016522,20260428,20260428,20260428,F06
20260430,605116,2.56631,0.2172,36.0973,0.2991,-2.676757,-2.676757,20260424,20260424,20260424,F06
20260430,605117,8.36682,2.0132,47.1349,2.5245,-0.791004,-0.791004,20260430,20260430,20260430,F06
20260430,605118,3.07174,0.2709,19.3142,0.3082,-0.832438,-0.832438,20260429,20260429,20260429,F06
20260430,605122,2.22109,0.0735,42.7706,0.0764,-3.565473,-3.565473,20260430,20260430,20260430,F06
20260430,605123,8.83104,-1.0336,46.4931,1.3963,-1.648198,-1.648198,20260430,20260430,20260430,F06
20260430,605128,3.21047,0.1427,30.2566,0.4207,-1.865699,-1.865699,20260430,20260430,20260430,F06
20260430,605133,3.3402,0.3396,36.375,0.3283,-2.4362,-2.4362,20260429,20260429,20260429,F06
20260430,605136,1.42918,-0.0624,7.2901,0.0557,-0.290456,-0.290456,20260428,20260428,20260428,F06
20260430,605138,4.27743,0.1629,58.4489,0.5456,-4.310841,-4.310841,20260425,20260425,20260425,F06
20260430,605151,2.82018,0.2484,47.7401,0.2866,-3.763636,-3.763636,20260427,20260427,20260427,F06
20260430,605155,2.20361,0.1918,7.6279,0.2065,0.019253,0.019253,20260430,20260430,20260430,F06
20260430,605158,0.33828,-1.1371,70.6027,-0.1095,-7.230006,-7.230006,20260430,20260430,20260430,F06
20260430,605162,1.11219,0.0175,27.9478,0.0529,-2.436463,-2.436463,20260425,20260425,20260425,F06
20260430,605166,2.15031,-0.0162,62.4012,0.205,-5.516267,-5.516267,20260425,20260425,20260425,F06
20260430,605167,1.7567,-0.316,51.4166,0.1457,-4.61957,-4.61957,20260429,20260429,20260429,F06
20260430,605168,2.81074,-0.8691,37.5404,0.0964,-3.046078,-3.046078,20260428,20260428,20260428,F06
20260430,605169,1.53942,0.1188,17.2868,0.0291,-1.231454,-1.231454,20260428,20260428,20260428,F06
20260430,605177,1.82025,0.2801,45.2038,-0.6,-4.158285,-4.158285,20260430,20260430,20260430,F06
20260430,605178,1.90042,0.0048,30.9556,-0.1342,-2.578154,-2.578154,20260429,20260429,20260429,F06
20260430,605179,1.27775,0.1098,59.0745,0.0686,-5.474725,-5.474725,20260421,20260421,20260421,F06
20260430,605180,1.52408,-0.173,8.727,0.0374,-0.435116,-0.435116,20260429,20260429,20260429,F06
20260430,605183,2.92918,0.2779,13.645,0.3612,-0.285686,-0.285686,20260425,20260425,20260425,F06
20260430,605186,1.79048,-0.3706,18.9494,0.0567,-1.409236,-1.409236,20260429,20260429,20260429,F06
20260430,605188,1.5987,0.2033,55.9428,0.0904,-5.03785,-5.03785,20260421,20260421,20260421,F06
20260430,605189,3.94599,-2.3736,65.7125,0.7249,-5.572213,-5.572213,20260430,20260430,20260430,F06
20260430,605196,2.32419,-0.2053,67.0744,0.243,-5.954043,-5.954043,20260428,20260428,20260428,F06
20260430,605198,3.06403,0.8141,3.7664,0.4169,0.872149,0.872149,20260430,20260430,20260430,F06
20260430,605199,-3.46525,0.1547,83.1949,-0.1043,-9.369845,-9.369845,20260429,20260429,20260429,F06
20260430,605208,1.76927,-0.6876,58.1653,0.1122,-5.378389,-5.378389,20260425,20260425,20260425,F06
20260430,605218,0.60158,-0.3376,38.4621,-0.2068,-3.815976,-3.815976,20260427,20260427,20260427,F06
20260430,605222,3.34277,-2.491,67.3687,0.4415,-6.055639,-6.055639,20260429,20260429,20260429,F06
20260430,605228,2.15091,0.0525,24.7612,0.1827,-1.747267,-1.747267,20260414,20260414,20260414,F06
20260430,605255,1.06024,0.1738,52.4953,-0.0372,-4.911578,-4.911578,20260425,20260425,20260425,F06
20260430,605258,2.99723,0.0423,27.9637,0.116,-1.842341,-1.842341,20260428,20260428,20260428,F06
20260430,605259,3.47045,0.1086,32.2132,0.4982,-1.959185,-1.959185,20260430,20260430,20260430,F06
20260430,605266,4.24524,1.0503,71.1817,0.467,-5.447738,-5.447738,20260428,20260428,20260428,F06
20260430,605268,1.63679,0.1477,57.9683,0.1256,-5.226013,-5.226013,20260429,20260429,20260429,F06
20260430,605277,2.40984,0.1093,53.6828,0.2581,-4.520228,-4.520228,20260429,20260429,20260429,F06
20260430,605286,2.7964,1.1778,50.1737,0.0964,-3.90433,-3.90433,20260430,20260430,20260430,F06
20260430,605287,3.41422,0.8062,84.7377,0.4843,-7.094544,-7.094544,20260430,20260430,20260430,F06
20260430,605288,6.10876,0.5555,20.9264,-0.2363,-0.243432,-0.243432,20260430,20260430,20260430,F06
20260430,605289,4.36549,1.5011,50.4744,0.8281,-3.106333,-3.106333,20260428,20260428,20260428,F06
20260430,605296,-5.79859,-0.2426,33.9763,-2.3635,-6.131127,-6.131127,20260425,20260425,20260425,F06
20260430,605298,1.5138,0.0356,17.5032,0.074,-1.25946,-1.25946,20260429,20260429,20260429,F06
20260430,605299,1.59615,0.0493,34.3709,0.1043,-2.906665,-2.906665,20260425,20260425,20260425,F06
20260430,605300,1.59168,0.1126,18.7658,0.0746,-1.346716,-1.346716,20260425,20260425,20260425,F06
20260430,605303,0.34893,-0.5132,58.1826,-0.1288,-5.867741,-5.867741,20260430,20260430,20260430,F06
20260430,605305,5.2123,-0.0425,17.8127,1.1804,0.24608,0.24608,20260428,20260428,20260428,F06
20260430,605318,0.93799,-0.2417,38.3318,-0.0143,-3.605843,-3.605843,20260428,20260428,20260428,F06
20260430,605319,3.50266,0.2034,49.5857,0.5484,-3.647732,-3.647732,20260425,20260425,20260425,F06
20260430,605333,1.94599,0.2499,58.284,0.1317,-5.141943,-5.141943,20260424,20260424,20260424,F06
20260430,605336,1.75585,0.1099,6.0271,-0.0763,-0.084495,-0.084495,20260429,20260429,20260429,F06
20260430,605337,2.49736,0.2026,45.5349,0.2535,-3.662362,-3.662362,20260428,20260428,20260428,F06
20260430,605338,3.05062,0.0295,16.681,0.3817,-0.594334,-0.594334,20260421,20260421,20260421,F06
20260430,605339,1.66015,0.2136,18.2298,0.0189,-1.274655,-1.274655,20260428,20260428,20260428,F06
20260430,605358,2.13229,0.0299,57.1575,0.0191,-5.062443,-5.062443,20260428,20260428,20260428,F06
20260430,605365,1.78783,0.2348,41.5308,0.0753,-3.539651,-3.539651,20260425,20260425,20260425,F06
20260430,605366,0.08344,-0.1133,27.6236,-0.071,-2.788388,-2.788388,20260430,20260430,20260430,F06
20260430,605368,2.25415,0.1571,41.8456,0.2187,-3.389415,-3.389415,20260422,20260422,20260422,F06
20260430,605369,2.54225,0.2328,20.6371,0.2829,-1.141315,-1.141315,20260424,20260424,20260424,F06
20260430,605376,3.4879,-0.5702,29.6286,0.5051,-1.82849,-1.82849,20260429,20260429,20260429,F06
20260430,605377,2.2889,-0.2126,33.1464,0.2252,-2.58041,-2.58041,20260429,20260429,20260429,F06
20260430,605378,0.64939,-0.1149,18.6816,-0.0548,-1.718243,-1.718243,20260428,20260428,20260428,F06
20260430,605388,0.79881,-0.1734,19.2672,0.0248,-1.711837,-1.711837,20260429,20260429,20260429,F06
20260430,605389,3.96085,0.0701,10.5462,0.5037,0.349135,0.349135,20260429,20260429,20260429,F06
20260430,605398,1.43411,-0.5558,12.8116,0.0373,-0.947167,-0.947167,20260429,20260429,20260429,F06
20260430,605399,0.83333,-0.2509,35.2473,-0.1121,-3.369751,-3.369751,20260430,20260430,20260430,F06
20260430,605488,2.00909,-0.18,45.6138,0.1318,-3.941933,-3.941933,20260428,20260428,20260428,F06
20260430,605499,12.16181,0.8012,44.4817,4.6493,1.220333,1.220333,20260430,20260430,20260430,F06
20260430,605500,1.18631,0.042,39.5603,-0.0186,-3.599177,-3.599177,20260428,20260428,20260428,F06
20260430,605507,4.1359,0.3457,23.5184,0.5625,-0.81693,-0.81693,20260416,20260416,20260416,F06
20260430,605555,1.45729,0.118,42.2552,0.0558,-3.742413,-3.742413,20260425,20260425,20260425,F06
20260430,605566,3.72621,-0.1637,18.6235,0.3683,-0.629907,-0.629907,20260430,20260430,20260430,F06
20260430,605567,1.51167,0.1475,49.6266,0.0739,-4.450099,-4.450099,20260423,20260423,20260423,F06
20260430,605577,3.45005,-0.273,32.1236,0.5272,-2.021065,-2.021065,20260429,20260429,20260429,F06
20260430,605580,3.13403,0.025,45.2899,0.3048,-3.461861,-3.461861,20260429,20260429,20260429,F06
20260430,605588,1.34535,0.5506,66.9365,-0.5784,-6.411285,-6.411285,20260430,20260430,20260430,F06
20260430,605589,3.46391,-0.6175,36.317,0.4049,-2.554067,-2.554067,20260425,20260425,20260425,F06
20260430,605598,1.53149,0.0823,23.6323,0.0375,-1.872323,-1.872323,20260424,20260424,20260424,F06
20260430,605599,5.54725,0.2655,49.747,0.952,-2.876625,-2.876625,20260429,20260429,20260429,F06
20260430,688001,1.57317,0.1764,39.3165,0.0188,-3.416899,-3.416899,20260430,20260430,20260430,F06
20260430,688002,6.80722,2.0123,36.0722,2.0161,-0.356154,-0.356154,20260428,20260428,20260428,F06
20260430,688003,2.15731,-0.2086,59.595,0.0466,-5.335387,-5.335387,20260425,20260425,20260425,F06
20260430,688004,0.72248,-0.4431,14.6559,-0.1878,-1.412586,-1.412586,20260423,20260423,20260423,F06
20260430,688005,2.25137,-0.8745,67.3801,0.0383,-6.222179,-6.222179,20260430,20260430,20260430,F06
20260430,688006,3.06805,-0.0732,52.714,0.3993,-4.205905,-4.205905,20260430,20260430,20260430,F06
20260430,688007,0.25727,-0.1237,31.4294,-0.1472,-3.149379,-3.149379,20260430,20260430,20260430,F06
20260430,688008,6.13948,0.5127,4.1745,1.4196,2.094774,2.094774,20260428,20260428,20260428,F06
20260430,688009,1.43961,-0.1314,54.542,0.0909,-5.012237,-5.012237,20260430,20260430,20260430,F06
20260430,688010,1.57672,-0.2259,34.2048,-0.2196,-3.080484,-3.080484,20260428,20260428,20260428,F06
20260430,688011,1.3191,-0.1821,14.2939,-0.2946,-1.18792,-1.18792,20260424,20260424,20260424,F06
20260430,688012,10.18834,-0.2535,22.1756,2.9228,1.957362,1.957362,20260428,20260428,20260428,F06
20260430,688013,2.30571,-0.0236,16.958,0.2252,-0.918727,-0.918727,20260429,20260429,20260429,F06
20260430,688015,3.17826,-0.4421,55.7867,0.1741,-4.643972,-4.643972,20260428,20260428,20260428,F06
20260430,688016,9.09515,0.0867,11.5655,2.5237,2.598815,2.598815,20260430,20260430,20260430,F06
20260430,688018,7.13913,0.0204,10.1965,1.6027,1.767249,1.767249,20260421,20260421,20260421,F06
20260430,688019,8.17092,0.8032,15.6957,2.4148,2.008266,2.008266,20260429,20260429,20260429,F06
20260430,688020,2.46149,-0.3362,22.6386,-0.5047,-1.794533,-1.794533,20260430,20260430,20260430,F06
20260430,688021,2.9765,0.1388,24.3516,0.2689,-1.40689,-1.40689,20260430,20260430,20260430,F06
20260430,688022,0.64522,0.4884,71.8429,-0.0179,-6.900204,-6.900204,20260430,20260430,20260430,F06
20260430,688023,1.5653,-3.3171,45.2769,-2.1911,-5.59796,-5.59796,20260428,20260428,20260428,F06
20260430,688025,7.4451,0.0761,34.1268,2.0208,-0.35561,-0.35561,20260430,20260430,20260430,F06
20260430,688026,1.35922,0.1515,29.9219,-0.0566,-2.576764,-2.576764,20260430,20260430,20260430,F06
20260430,688027,5.92498,-0.495,9.3998,-0.3544,0.596754,0.596754,20260421,20260421,20260421,F06
20260430,688028,3.44224,0.2411,13.6994,0.3626,-0.144008,-0.144008,20260429,20260429,20260429,F06
20260430,688029,6.49984,0.5664,16.5772,1.5269,1.016272,1.016272,20260428,20260428,20260428,F06
20260430,688030,-1.71509,-0.8736,62.9434,-0.3425,-7.120587,-7.120587,20260425,20260425,20260425,F06
20260430,688031,-2.16157,-0.4897,25.6098,-0.8599,-3.651351,-3.651351,20260430,20260430,20260430,F06
20260430,688032,8.44467,1.6202,36.0695,-1.0091,-1.153149,-1.153149,20260430,20260430,20260430,F06
20260430,688033,-2.68405,0.0189,63.7115,-0.2553,-7.274705,-7.274705,20260430,20260430,20260430,F06
20260430,688035,4.12894,0.1571,30.1341,0.4664,-1.556748,-1.556748,20260425,20260425,20260425,F06
20260430,688036,5.55028,-3.5563,55.1491,1.1886,-4.085646,-4.085646,20260428,20260428,20260428,F06
20260430,688037,2.84707,-1.7036,54.0577,0.0387,-4.876889,-4.876889,20260430,20260430,20260430,F06
20260430,688038,0.81691,-0.2007,44.8066,-0.0367,-4.290407,-4.290407,20260429,20260429,20260429,F06
20260430,688039,1.1082,-0.4784,27.981,-0.2665,-2.66792,-2.66792,20260429,20260429,20260429,F06
20260430,688041,3.60586,0.0291,22.7993,0.573,-0.963152,-0.963152,20260408,20260408,20260408,F06
20260430,688045,4.62099,0.2348,22.7668,0.3907,-0.687143,-0.687143,20260423,20260423,20260423,F06
20260430,688046,2.19301,-0.01,20.542,0.2217,-1.309617,-1.309617,20260423,20260423,20260423,F06
20260430,688047,-1.21115,-0.2645,20.2589,-0.5199,-2.650095,-2.650095,20260429,20260429,20260429,F06
20260430,688048,3.50122,-0.7432,9.5347,0.0494,-0.031984,-0.031984,20260418,20260418,20260418,F06
20260430,688049,3.65126,-0.0901,10.7081,0.5384,0.221908,0.221908,20260429,20260429,20260429,F06
20260430,688050,4.67896,0.0967,34.3827,0.8909,-1.658882,-1.658882,20260423,20260423,20260423,F06
20260430,688051,-0.30415,-0.4383,36.354,-0.4894,-4.010065,-4.010065,20260430,20260430,20260430,F06
20260430,688052,9.04028,-1.1863,20.1548,-0.4354,0.285184,0.285184,20260428,20260428,20260428,F06
20260430,688053,3.046,-0.0786,7.1987,-0.0776,0.14717,0.14717,20260430,20260430,20260430,F06
20260430,688055,-0.62738,0.0098,40.9743,-0.0325,-4.296684,-4.296684,20260423,20260423,20260423,F06
20260430,688056,2.84915,-0.2843,12.2851,0.1923,-0.353705,-0.353705,20260429,20260429,20260429,F06
20260430,688057,2.53011,0.2335,10.2283,0.0939,-0.179537,-0.179537,20260430,20260430,20260430,F06
20260430,688058,-1.23974,-0.13,6.5642,-0.8885,-1.409742,-1.409742,20260424,20260424,20260424,F06
20260430,688059,9.51924,0.0037,32.891,3.5794,0.999172,0.999172,20260424,20260424,20260424,F06
20260430,688060,2.3361,0.0874,6.6539,-0.3234,-0.07644,-0.07644,20260424,20260424,20260424,F06
20260430,688061,3.49087,-0.5828,14.327,-0.3514,-0.642559,-0.642559,20260430,20260430,20260430,F06
20260430,688062,-53.14984,-0.586,93.6692,-0.7387,-25.724552,-25.724552,20260429,20260429,20260429,F06
20260430,688063,7.67893,-0.8474,31.6309,0.1777,-0.957811,-0.957811,20260423,20260423,20260423,F06
20260430,688065,5.49025,-0.0291,12.5094,0.4511,0.570755,0.570755,20260430,20260430,20260430,F06
20260430,688066,-1.06826,-0.053,125.565,-0.0716,-12.916218,-12.916218,20260430,20260430,20260430,F06
20260430,688067,2.28457,-0.0058,15.1475,0.2073,-0.747619,-0.747619,20260429,20260429,20260429,F06
20260430,688068,3.63184,-0.6519,16.1589,-1.5117,-1.261398,-1.261398,20260425,20260425,20260425,F06
20260430,688069,1.99986,0.1155,21.8381,-0.1344,-1.614512,-1.614512,20260429,20260429,20260429,F06
20260430,688070,-0.30585,-0.2876,48.3367,-0.3924,-5.139905,-5.139905,20260430,20260430,20260430,F06
20260430,688071,2.45898,0.2565,57.4015,0.0385,-4.935756,-4.935756,20260430,20260430,20260430,F06
20260430,688072,9.86035,-1.8412,60.9918,3.9839,-1.915755,-1.915755,20260428,20260428,20260428,F06
20260430,688073,5.91296,0.4339,17.3934,1.0576,0.544368,0.544368,20260430,20260430,20260430,F06
20260430,688075,7.98129,-0.0242,10.6216,-0.1581,1.264147,1.264147,20260430,20260430,20260430,F06
20260430,688076,4.21655,0.4679,54.0861,0.7822,-3.737185,-3.737185,20260430,20260430,20260430,F06
20260430,688077,2.49695,-0.5454,57.941,0.1907,-5.077815,-5.077815,20260428,20260428,20260428,F06
20260430,688078,1.21079,-0.2942,18.8359,-0.2092,-1.662873,-1.662873,20260428,20260428,20260428,F06
20260430,688079,-1.06615,0.1335,61.3887,-0.1752,-6.502095,-6.502095,20260430,20260430,20260430,F06
20260430,688080,3.62662,0.1151,14.5236,0.245,-0.243354,-0.243354,20260422,20260422,20260422,F06
20260430,688081,0.37138,-0.2688,28.0909,-0.0538,-2.772956,-2.772956,20260425,20260425,20260425,F06
20260430,688082,6.13313,-0.2998,29.1262,0.4325,-0.959641,-0.959641,20260428,20260428,20260428,F06
20260430,688083,2.32536,-0.5582,13.394,-0.4461,-0.931872,-0.931872,20260423,20260423,20260423,F06
20260430,688084,3.9762,-0.3085,13.4701,-0.0586,-0.23929,-0.23929,20260428,20260428,20260428,F06
20260430,688085,1.44462,-0.0709,9.1605,0.0373,-0.481924,-0.481924,20260428,20260428,20260428,F06
20260430,688087,3.94912,0.682,61.3518,0.5423,-4.597124,-4.597124,20260428,20260428,20260428,F06
20260430,688088,2.40246,-0.0198,7.2922,0.2436,0.084998,0.084998,20260421,20260421,20260421,F06
20260430,688089,0.45759,-0.0756,16.8746,-0.4951,-1.763343,-1.763343,20260423,20260423,20260423,F06
20260430,688090,2.6887,0.8228,49.9006,0.3201,-3.89085,-3.89085,20260428,20260428,20260428,F06
20260430,688091,2.0596,0.0915,6.3064,0.1688,0.07306,0.07306,20260428,20260428,20260428,F06
20260430,688092,2.07615,0.3868,20.9397,0.1323,-1.340845,-1.340845,20260430,20260430,20260430,F06
20260430,688093,3.64531,0.4,3.9966,0.5733,1.003253,1.003253,20260418,20260418,20260418,F06
20260430,688095,6.00567,-0.0181,25.1791,0.2432,-0.622549,-0.622549,20260429,20260429,20260429,F06
20260430,688096,0.42002,-0.2155,55.8826,-0.0356,-5.519594,-5.519594,20260429,20260429,20260429,F06
20260430,688097,2.46582,-0.8072,64.742,0.1226,-5.846854,-5.846854,20260422,20260422,20260422,F06
20260430,688098,0.61337,-0.0976,8.7149,0.0,-0.706999,-0.706999,20260429,20260429,20260429,F06
20260430,688099,4.86453,-1.143,14.3054,0.7983,0.119539,0.119539,20260429,20260429,20260429,F06
20260430,688100,3.62443,0.0361,39.5522,0.5634,-2.635311,-2.635311,20260429,20260429,20260429,F06
20260430,688101,3.91708,-0.0806,25.8421,0.5795,-1.193406,-1.193406,20260429,20260429,20260429,F06
20260430,688102,1.62705,-0.2985,42.7233,0.0955,-3.805715,-3.805715,20260428,20260428,20260428,F06
20260430,688103,2.67863,-0.177,57.3562,0.1345,-4.913631,-4.913631,20260428,20260428,20260428,F06
20260430,688105,1.96877,-0.1974,25.6466,0.0191,-2.005869,-2.005869,20260423,20260423,20260423,F06
20260430,688106,1.42349,0.096,53.4967,0.0187,-4.895943,-4.895943,20260430,20260430,20260430,F06
20260430,688107,-1.79047,-0.1546,18.2223,-0.1723,-2.459211,-2.459211,20260429,20260429,20260429,F06
20260430,688108,1.76706,0.0448,19.84,0.1022,-1.404042,-1.404042,20260429,20260429,20260429,F06
20260430,688109,1.09281,-0.6936,12.4132,-0.3437,-1.189677,-1.189677,20260424,20260424,20260424,F06
20260430,688110,3.6751,0.0925,6.327,0.6049,0.73029,0.73029,20260430,20260430,20260430,F06
20260430,688111,15.79686,0.1289,25.1634,9.3391,5.984138,5.984138,20260424,20260424,20260424,F06
20260430,688112,3.31081,-0.0827,8.4738,0.4587,0.312803,0.312803,20260424,20260424,20260424,F06
20260430,688113,4.69141,0.3689,29.9415,0.8536,-1.171507,-1.171507,20260428,20260428,20260428,F06
20260430,688114,2.61188,0.2156,28.8297,-0.5056,-2.258526,-2.258526,20260425,20260425,20260425,F06
