ticker,rebalance_date,horizon,forward_return,label_available_at,label_role
600660,20260204,20D,-0.061622,20260304,OUTCOME_LABEL_ONLY
600660,20260204,60D,-0.051724,20260429,OUTCOME_LABEL_ONLY
000725,20260204,5D,-0.022779,20260211,OUTCOME_LABEL_ONLY
000725,20260204,20D,-0.015945,20260304,OUTCOME_LABEL_ONLY
000725,20260204,60D,-0.050114,20260429,OUTCOME_LABEL_ONLY
601100,20260204,5D,0.019021,20260211,OUTCOME_LABEL_ONLY
601100,20260204,20D,-0.127555,20260304,OUTCOME_LABEL_ONLY
601100,20260204,60D,-0.124051,20260429,OUTCOME_LABEL_ONLY
300999,20260204,5D,0.013176,20260211,OUTCOME_LABEL_ONLY
300999,20260204,20D,-0.008784,20260304,OUTCOME_LABEL_ONLY
300999,20260204,60D,-0.052703,20260429,OUTCOME_LABEL_ONLY
002028,20260204,5D,0.023634,20260211,OUTCOME_LABEL_ONLY
002028,20260204,20D,0.114255,20260304,OUTCOME_LABEL_ONLY
002028,20260204,60D,-0.024625,20260429,OUTCOME_LABEL_ONLY
601111,20260204,5D,-0.022173,20260211,OUTCOME_LABEL_ONLY
601111,20260204,20D,-0.136364,20260304,OUTCOME_LABEL_ONLY
601111,20260204,60D,-0.254989,20260429,OUTCOME_LABEL_ONLY
600760,20260204,5D,-0.012252,20260211,OUTCOME_LABEL_ONLY
600760,20260204,20D,0.024685,20260304,OUTCOME_LABEL_ONLY
600760,20260204,60D,-0.14991,20260429,OUTCOME_LABEL_ONLY
600019,20260204,5D,-0.00554,20260211,OUTCOME_LABEL_ONLY
600019,20260204,20D,-0.01662,20260304,OUTCOME_LABEL_ONLY
600019,20260204,60D,-0.102493,20260429,OUTCOME_LABEL_ONLY
002916,20260204,5D,0.049826,20260211,OUTCOME_LABEL_ONLY
002916,20260204,20D,0.164783,20260304,OUTCOME_LABEL_ONLY
002916,20260204,60D,0.367435,20260429,OUTCOME_LABEL_ONLY
600183,20260204,5D,0.044438,20260211,OUTCOME_LABEL_ONLY
600183,20260204,20D,0.023462,20260304,OUTCOME_LABEL_ONLY
600183,20260204,60D,0.211933,20260429,OUTCOME_LABEL_ONLY
600188,20260204,5D,0.090373,20260211,OUTCOME_LABEL_ONLY
600188,20260204,20D,0.277014,20260304,OUTCOME_LABEL_ONLY
600188,20260204,60D,0.517354,20260429,OUTCOME_LABEL_ONLY
600489,20260204,5D,-0.0282,20260211,OUTCOME_LABEL_ONLY
600489,20260204,20D,0.023131,20260304,OUTCOME_LABEL_ONLY
600489,20260204,60D,-0.173954,20260429,OUTCOME_LABEL_ONLY
600050,20260204,5D,-0.002053,20260211,OUTCOME_LABEL_ONLY
600050,20260204,20D,-0.004107,20260304,OUTCOME_LABEL_ONLY
600050,20260204,60D,-0.067762,20260429,OUTCOME_LABEL_ONLY
605499,20260204,5D,0.001973,20260211,OUTCOME_LABEL_ONLY
605499,20260204,20D,-0.142379,20260304,OUTCOME_LABEL_ONLY
605499,20260204,60D,-0.22453,20260429,OUTCOME_LABEL_ONLY
600029,20260204,5D,-0.02934,20260211,OUTCOME_LABEL_ONLY
600029,20260204,20D,-0.185819,20260304,OUTCOME_LABEL_ONLY
600029,20260204,60D,-0.327628,20260429,OUTCOME_LABEL_ONLY
603501,20260204,5D,0.0,20260211,OUTCOME_LABEL_ONLY
603501,20260204,20D,-0.032143,20260304,OUTCOME_LABEL_ONLY
603501,20260204,60D,-0.133856,20260429,OUTCOME_LABEL_ONLY
600089,20260204,5D,-0.046392,20260211,OUTCOME_LABEL_ONLY
600089,20260204,20D,0.060825,20260304,OUTCOME_LABEL_ONLY
600089,20260204,60D,-0.063574,20260429,OUTCOME_LABEL_ONLY
600999,20260204,5D,0.018376,20260211,OUTCOME_LABEL_ONLY
600999,20260204,20D,-0.054535,20260304,OUTCOME_LABEL_ONLY
600999,20260204,60D,-0.071132,20260429,OUTCOME_LABEL_ONLY
601012,20260204,5D,-0.037286,20260211,OUTCOME_LABEL_ONLY
601012,20260204,20D,-0.085448,20260304,OUTCOME_LABEL_ONLY
601012,20260204,60D,-0.142931,20260429,OUTCOME_LABEL_ONLY
688111,20260204,5D,-0.010982,20260211,OUTCOME_LABEL_ONLY
688111,20260204,20D,-0.104472,20260304,OUTCOME_LABEL_ONLY
688111,20260204,60D,-0.206557,20260429,OUTCOME_LABEL_ONLY
002602,20260204,5D,-0.014849,20260211,OUTCOME_LABEL_ONLY
002602,20260204,20D,-0.111623,20260304,OUTCOME_LABEL_ONLY
002602,20260204,60D,-0.099846,20260429,OUTCOME_LABEL_ONLY
601869,20260204,5D,0.25791,20260211,OUTCOME_LABEL_ONLY
601869,20260204,20D,0.315601,20260304,OUTCOME_LABEL_ONLY
601869,20260204,60D,1.135439,20260429,OUTCOME_LABEL_ONLY
002938,20260204,5D,-0.080499,20260211,OUTCOME_LABEL_ONLY
002938,20260204,20D,-0.147068,20260304,OUTCOME_LABEL_ONLY
002938,20260204,60D,0.179462,20260429,OUTCOME_LABEL_ONLY
002460,20260204,5D,-0.007446,20260211,OUTCOME_LABEL_ONLY
002460,20260204,20D,-0.003872,20260304,OUTCOME_LABEL_ONLY
002460,20260204,60D,0.294118,20260429,OUTCOME_LABEL_ONLY
601390,20260204,5D,-0.036842,20260211,OUTCOME_LABEL_ONLY
601390,20260204,20D,0.036842,20260304,OUTCOME_LABEL_ONLY
601390,20260204,60D,-0.080702,20260429,OUTCOME_LABEL_ONLY
002493,20260204,5D,0.096797,20260211,OUTCOME_LABEL_ONLY
002493,20260204,20D,0.040569,20260304,OUTCOME_LABEL_ONLY
002493,20260204,60D,-0.029181,20260429,OUTCOME_LABEL_ONLY
600115,20260204,5D,-0.014331,20260211,OUTCOME_LABEL_ONLY
600115,20260204,20D,-0.167197,20260304,OUTCOME_LABEL_ONLY
600115,20260204,60D,-0.305732,20260429,OUTCOME_LABEL_ONLY
603799,20260204,5D,0.008663,20260211,OUTCOME_LABEL_ONLY
603799,20260204,20D,-0.02489,20260304,OUTCOME_LABEL_ONLY
603799,20260204,60D,-0.069582,20260429,OUTCOME_LABEL_ONLY
000425,20260204,5D,0.037736,20260211,OUTCOME_LABEL_ONLY
000425,20260204,20D,0.028302,20260304,OUTCOME_LABEL_ONLY
000425,20260204,60D,-0.116638,20260429,OUTCOME_LABEL_ONLY
000408,20260204,5D,-0.022243,20260211,OUTCOME_LABEL_ONLY
000408,20260204,20D,-0.066843,20260304,OUTCOME_LABEL_ONLY
000408,20260204,60D,0.048865,20260429,OUTCOME_LABEL_ONLY
601727,20260204,5D,-0.004571,20260211,OUTCOME_LABEL_ONLY
601727,20260204,20D,-0.017143,20260304,OUTCOME_LABEL_ONLY
601727,20260204,60D,-0.092571,20260429,OUTCOME_LABEL_ONLY
300442,20260204,5D,,,OUTCOME_LABEL_ONLY
300442,20260204,20D,0.151132,20260304,OUTCOME_LABEL_ONLY
300442,20260204,60D,0.100511,20260429,OUTCOME_LABEL_ONLY
600585,20260204,5D,0.004754,20260211,OUTCOME_LABEL_ONLY
600585,20260204,20D,-0.006735,20260304,OUTCOME_LABEL_ONLY
600585,20260204,60D,-0.157686,20260429,OUTCOME_LABEL_ONLY
002384,20260204,5D,-0.008363,20260211,OUTCOME_LABEL_ONLY
002384,20260204,20D,0.30244,20260304,OUTCOME_LABEL_ONLY
002384,20260204,60D,1.526049,20260429,OUTCOME_LABEL_ONLY
601800,20260204,5D,-0.009768,20260211,OUTCOME_LABEL_ONLY
601800,20260204,20D,-0.035409,20260304,OUTCOME_LABEL_ONLY
601800,20260204,60D,-0.136752,20260429,OUTCOME_LABEL_ONLY
601009,20260204,5D,0.061224,20260211,OUTCOME_LABEL_ONLY
601009,20260204,20D,0.052876,20260304,OUTCOME_LABEL_ONLY
601009,20260204,60D,0.088126,20260429,OUTCOME_LABEL_ONLY
601229,20260204,5D,0.077908,20260211,OUTCOME_LABEL_ONLY
601229,20260204,20D,0.052295,20260304,OUTCOME_LABEL_ONLY
601229,20260204,60D,0.018143,20260429,OUTCOME_LABEL_ONLY
300014,20260204,5D,-0.002502,20260211,OUTCOME_LABEL_ONLY
300014,20260204,20D,-0.048944,20260304,OUTCOME_LABEL_ONLY
300014,20260204,60D,0.158718,20260429,OUTCOME_LABEL_ONLY
600893,20260204,5D,-0.006679,20260211,OUTCOME_LABEL_ONLY
600893,20260204,20D,0.170411,20260304,OUTCOME_LABEL_ONLY
600893,20260204,60D,-0.079943,20260429,OUTCOME_LABEL_ONLY
002230,20260204,5D,-0.00808,20260211,OUTCOME_LABEL_ONLY
002230,20260204,20D,-0.091516,20260304,OUTCOME_LABEL_ONLY
002230,20260204,60D,-0.155805,20260429,OUTCOME_LABEL_ONLY
001289,20260204,5D,-0.010801,20260211,OUTCOME_LABEL_ONLY
001289,20260204,20D,0.092122,20260304,OUTCOME_LABEL_ONLY
001289,20260204,60D,0.027954,20260429,OUTCOME_LABEL_ONLY
002463,20260204,5D,0.046119,20260211,OUTCOME_LABEL_ONLY
002463,20260204,20D,0.145441,20260304,OUTCOME_LABEL_ONLY
002463,20260204,60D,0.537001,20260429,OUTCOME_LABEL_ONLY
002736,20260204,5D,0.008835,20260211,OUTCOME_LABEL_ONLY
002736,20260204,20D,-0.036948,20260304,OUTCOME_LABEL_ONLY
002736,20260204,60D,-0.106827,20260429,OUTCOME_LABEL_ONLY
000166,20260204,5D,0.001969,20260211,OUTCOME_LABEL_ONLY
000166,20260204,20D,-0.05315,20260304,OUTCOME_LABEL_ONLY
000166,20260204,60D,-0.066929,20260429,OUTCOME_LABEL_ONLY
301308,20260204,5D,-0.059139,20260211,OUTCOME_LABEL_ONLY
301308,20260204,20D,-3.3e-05,20260304,OUTCOME_LABEL_ONLY
301308,20260204,60D,0.371854,20260429,OUTCOME_LABEL_ONLY
603019,20260204,5D,0.03653,20260211,OUTCOME_LABEL_ONLY
603019,20260204,20D,-0.045228,20260304,OUTCOME_LABEL_ONLY
603019,20260204,60D,0.048591,20260429,OUTCOME_LABEL_ONLY
601689,20260204,5D,0.002099,20260211,OUTCOME_LABEL_ONLY
601689,20260204,20D,-0.108887,20260304,OUTCOME_LABEL_ONLY
601689,20260204,60D,-0.194122,20260429,OUTCOME_LABEL_ONLY
600018,20260204,5D,0.005929,20260211,OUTCOME_LABEL_ONLY
600018,20260204,20D,-0.001976,20260304,OUTCOME_LABEL_ONLY
600018,20260204,60D,-0.025692,20260429,OUTCOME_LABEL_ONLY
600905,20260204,5D,-0.002433,20260211,OUTCOME_LABEL_ONLY
600905,20260204,20D,0.024331,20260304,OUTCOME_LABEL_ONLY
600905,20260204,60D,-0.002433,20260429,OUTCOME_LABEL_ONLY
600926,20260204,5D,0.023544,20260211,OUTCOME_LABEL_ONLY
600926,20260204,20D,0.021685,20260304,OUTCOME_LABEL_ONLY
600926,20260204,60D,0.078067,20260429,OUTCOME_LABEL_ONLY
688521,20260204,5D,0.078993,20260211,OUTCOME_LABEL_ONLY
688521,20260204,20D,0.03902,20260304,OUTCOME_LABEL_ONLY
688521,20260204,60D,0.062024,20260429,OUTCOME_LABEL_ONLY
600118,20260204,5D,-0.085949,20260211,OUTCOME_LABEL_ONLY
600118,20260204,20D,-0.046769,20260304,OUTCOME_LABEL_ONLY
600118,20260204,60D,0.00441,20260429,OUTCOME_LABEL_ONLY
002202,20260204,5D,-0.066716,20260211,OUTCOME_LABEL_ONLY
002202,20260204,20D,-0.009897,20260304,OUTCOME_LABEL_ONLY
002202,20260204,60D,-0.056818,20260429,OUTCOME_LABEL_ONLY
600418,20260204,5D,0.076719,20260211,OUTCOME_LABEL_ONLY
600418,20260204,20D,-0.028675,20260304,OUTCOME_LABEL_ONLY
600418,20260204,60D,-0.085834,20260429,OUTCOME_LABEL_ONLY
000958,20260204,5D,-0.01372,20260211,OUTCOME_LABEL_ONLY
000958,20260204,20D,0.001524,20260304,OUTCOME_LABEL_ONLY
000958,20260204,60D,-0.08689,20260429,OUTCOME_LABEL_ONLY
000807,20260204,5D,-0.023171,20260211,OUTCOME_LABEL_ONLY
000807,20260204,20D,0.043902,20260304,OUTCOME_LABEL_ONLY
000807,20260204,60D,0.009756,20260429,OUTCOME_LABEL_ONLY
688506,20260204,5D,0.06205,20260211,OUTCOME_LABEL_ONLY
688506,20260204,20D,-0.115807,20260304,OUTCOME_LABEL_ONLY
688506,20260204,60D,-0.01433,20260429,OUTCOME_LABEL_ONLY
000617,20260204,5D,-0.007813,20260211,OUTCOME_LABEL_ONLY
000617,20260204,20D,-0.004464,20260304,OUTCOME_LABEL_ONLY
000617,20260204,60D,0.059152,20260429,OUTCOME_LABEL_ONLY
601169,20260204,5D,0.024345,20260211,OUTCOME_LABEL_ONLY
601169,20260204,20D,0.001873,20260304,OUTCOME_LABEL_ONLY
601169,20260204,60D,-0.007491,20260429,OUTCOME_LABEL_ONLY
600010,20260204,5D,0.085366,20260211,OUTCOME_LABEL_ONLY
600010,20260204,20D,0.256098,20260304,OUTCOME_LABEL_ONLY
600010,20260204,60D,0.121951,20260429,OUTCOME_LABEL_ONLY
000625,20260204,5D,0.004492,20260211,OUTCOME_LABEL_ONLY
000625,20260204,20D,-0.026954,20260304,OUTCOME_LABEL_ONLY
000625,20260204,60D,-0.12938,20260429,OUTCOME_LABEL_ONLY
002600,20260204,5D,0.003322,20260211,OUTCOME_LABEL_ONLY
002600,20260204,20D,-0.064452,20260304,OUTCOME_LABEL_ONLY
002600,20260204,60D,-0.067774,20260429,OUTCOME_LABEL_ONLY
600011,20260204,5D,-0.002874,20260211,OUTCOME_LABEL_ONLY
600011,20260204,20D,0.061782,20260304,OUTCOME_LABEL_ONLY
600011,20260204,60D,0.008621,20260429,OUTCOME_LABEL_ONLY
688271,20260204,5D,-0.011081,20260211,OUTCOME_LABEL_ONLY
688271,20260204,20D,-0.055021,20260304,OUTCOME_LABEL_ONLY
688271,20260204,60D,-0.134513,20260429,OUTCOME_LABEL_ONLY
000657,20260204,5D,0.117108,20260211,OUTCOME_LABEL_ONLY
000657,20260204,20D,0.418089,20260304,OUTCOME_LABEL_ONLY
000657,20260204,60D,0.222483,20260429,OUTCOME_LABEL_ONLY
300498,20260204,5D,-0.015605,20260211,OUTCOME_LABEL_ONLY
300498,20260204,20D,0.016854,20260304,OUTCOME_LABEL_ONLY
300498,20260204,60D,0.006242,20260429,OUTCOME_LABEL_ONLY
002027,20260204,5D,0.0191,20260211,OUTCOME_LABEL_ONLY
002027,20260204,20D,-0.090041,20260304,OUTCOME_LABEL_ONLY
002027,20260204,60D,-0.124147,20260429,OUTCOME_LABEL_ONLY
300015,20260204,5D,-0.045414,20260211,OUTCOME_LABEL_ONLY
300015,20260204,20D,-0.096171,20260304,OUTCOME_LABEL_ONLY
300015,20260204,60D,-0.024933,20260429,OUTCOME_LABEL_ONLY
600886,20260204,5D,-0.005368,20260211,OUTCOME_LABEL_ONLY
600886,20260204,20D,0.039877,20260304,OUTCOME_LABEL_ONLY
600886,20260204,60D,0.043712,20260429,OUTCOME_LABEL_ONLY
002837,20260204,5D,-0.064058,20260211,OUTCOME_LABEL_ONLY
002837,20260204,20D,-0.036027,20260304,OUTCOME_LABEL_ONLY
002837,20260204,60D,-0.11109,20260429,OUTCOME_LABEL_ONLY
600015,20260204,5D,0.029321,20260211,OUTCOME_LABEL_ONLY
600015,20260204,20D,0.041667,20260304,OUTCOME_LABEL_ONLY
600015,20260204,60D,0.115741,20260429,OUTCOME_LABEL_ONLY
000630,20260204,5D,-0.062663,20260211,OUTCOME_LABEL_ONLY
000630,20260204,20D,0.010444,20260304,OUTCOME_LABEL_ONLY
000630,20260204,60D,-0.173629,20260429,OUTCOME_LABEL_ONLY
601006,20260204,5D,0.001965,20260211,OUTCOME_LABEL_ONLY
601006,20260204,20D,0.017682,20260304,OUTCOME_LABEL_ONLY
601006,20260204,60D,0.060904,20260429,OUTCOME_LABEL_ONLY
000100,20260204,5D,-0.04065,20260211,OUTCOME_LABEL_ONLY
000100,20260204,20D,-0.036585,20260304,OUTCOME_LABEL_ONLY
000100,20260204,60D,-0.121951,20260429,OUTCOME_LABEL_ONLY
600160,20260204,5D,0.056644,20260211,OUTCOME_LABEL_ONLY
600160,20260204,20D,0.081789,20260304,OUTCOME_LABEL_ONLY
600160,20260204,60D,-0.02541,20260429,OUTCOME_LABEL_ONLY
601868,20260204,5D,-0.016393,20260211,OUTCOME_LABEL_ONLY
601868,20260204,20D,0.040984,20260304,OUTCOME_LABEL_ONLY
601868,20260204,60D,0.168033,20260429,OUTCOME_LABEL_ONLY
688783,20260204,5D,-0.015488,20260211,OUTCOME_LABEL_ONLY
688783,20260204,20D,-0.068705,20260304,OUTCOME_LABEL_ONLY
688783,20260204,60D,-0.110802,20260429,OUTCOME_LABEL_ONLY
300408,20260204,5D,0.077736,20260211,OUTCOME_LABEL_ONLY
300408,20260204,20D,0.11434,20260304,OUTCOME_LABEL_ONLY
300408,20260204,60D,0.547358,20260429,OUTCOME_LABEL_ONLY
000538,20260204,5D,0.015262,20260211,OUTCOME_LABEL_ONLY
000538,20260204,20D,-0.016327,20260304,OUTCOME_LABEL_ONLY
000538,20260204,60D,-0.030524,20260429,OUTCOME_LABEL_ONLY
002625,20260204,5D,0.011217,20260211,OUTCOME_LABEL_ONLY
002625,20260204,20D,-0.023296,20260304,OUTCOME_LABEL_ONLY
002625,20260204,60D,-0.162425,20260429,OUTCOME_LABEL_ONLY
600436,20260204,5D,0.022576,20260211,OUTCOME_LABEL_ONLY
600436,20260204,20D,-0.045457,20260304,OUTCOME_LABEL_ONLY
600436,20260204,60D,-0.149918,20260429,OUTCOME_LABEL_ONLY
601186,20260204,5D,-0.005495,20260211,OUTCOME_LABEL_ONLY
601186,20260204,20D,-0.019231,20260304,OUTCOME_LABEL_ONLY
601186,20260204,60D,-0.067308,20260429,OUTCOME_LABEL_ONLY
001979,20260204,5D,-0.043238,20260211,OUTCOME_LABEL_ONLY
001979,20260204,20D,-0.102116,20260304,OUTCOME_LABEL_ONLY
001979,20260204,60D,-0.187672,20260429,OUTCOME_LABEL_ONLY
601669,20260204,5D,-0.033451,20260211,OUTCOME_LABEL_ONLY
601669,20260204,20D,-0.014085,20260304,OUTCOME_LABEL_ONLY
601669,20260204,60D,0.0,20260429,OUTCOME_LABEL_ONLY
601872,20260204,5D,0.001667,20260211,OUTCOME_LABEL_ONLY
601872,20260204,20D,0.475833,20260304,OUTCOME_LABEL_ONLY
601872,20260204,60D,0.4675,20260429,OUTCOME_LABEL_ONLY
688072,20260204,5D,-0.051972,20260211,OUTCOME_LABEL_ONLY
688072,20260204,20D,0.118305,20260304,OUTCOME_LABEL_ONLY
688072,20260204,60D,0.246822,20260429,OUTCOME_LABEL_ONLY
002353,20260204,5D,0.032376,20260211,OUTCOME_LABEL_ONLY
002353,20260204,20D,0.239387,20260304,OUTCOME_LABEL_ONLY
002353,20260204,60D,0.364172,20260429,OUTCOME_LABEL_ONLY
000426,20260204,5D,-0.056367,20260211,OUTCOME_LABEL_ONLY
000426,20260204,20D,-0.029963,20260304,OUTCOME_LABEL_ONLY
000426,20260204,60D,-0.18839,20260429,OUTCOME_LABEL_ONLY
002241,20260204,5D,-0.013128,20260211,OUTCOME_LABEL_ONLY
002241,20260204,20D,-0.072393,20260304,OUTCOME_LABEL_ONLY
002241,20260204,60D,-0.073518,20260429,OUTCOME_LABEL_ONLY
300450,20260204,5D,-0.066453,20260211,OUTCOME_LABEL_ONLY
300450,20260204,20D,-0.159723,20260304,OUTCOME_LABEL_ONLY
300450,20260204,60D,-0.058695,20260429,OUTCOME_LABEL_ONLY
600487,20260204,5D,0.100402,20260211,OUTCOME_LABEL_ONLY
600487,20260204,20D,0.295315,20260304,OUTCOME_LABEL_ONLY
600487,20260204,60D,0.804016,20260429,OUTCOME_LABEL_ONLY
300751,20260204,5D,-0.068564,20260211,OUTCOME_LABEL_ONLY
300751,20260204,20D,-0.203317,20260304,OUTCOME_LABEL_ONLY
300751,20260204,60D,-0.326354,20260429,OUTCOME_LABEL_ONLY
600026,20260204,5D,0.01611,20260211,OUTCOME_LABEL_ONLY
600026,20260204,20D,0.419451,20260304,OUTCOME_LABEL_ONLY
600026,20260204,60D,0.297136,20260429,OUTCOME_LABEL_ONLY
000895,20260204,5D,0.014443,20260211,OUTCOME_LABEL_ONLY
000895,20260204,20D,0.011022,20260304,OUTCOME_LABEL_ONLY
000895,20260204,60D,0.049791,20260429,OUTCOME_LABEL_ONLY
600549,20260204,5D,0.093778,20260211,OUTCOME_LABEL_ONLY
600549,20260204,20D,0.388331,20260304,OUTCOME_LABEL_ONLY
600549,20260204,60D,0.048299,20260429,OUTCOME_LABEL_ONLY
600875,20260204,5D,0.176991,20260211,OUTCOME_LABEL_ONLY
600875,20260204,20D,0.476337,20260304,OUTCOME_LABEL_ONLY
600875,20260204,60D,0.537514,20260429,OUTCOME_LABEL_ONLY
002311,20260204,5D,0.015279,20260211,OUTCOME_LABEL_ONLY
002311,20260204,20D,0.011738,20260304,OUTCOME_LABEL_ONLY
002311,20260204,60D,-0.071921,20260429,OUTCOME_LABEL_ONLY
600673,20260204,5D,0.128649,20260211,OUTCOME_LABEL_ONLY
600673,20260204,20D,,,OUTCOME_LABEL_ONLY
600673,20260204,60D,0.124915,20260429,OUTCOME_LABEL_ONLY
600438,20260204,5D,-0.045501,20260211,OUTCOME_LABEL_ONLY
600438,20260204,20D,,,OUTCOME_LABEL_ONLY
600438,20260204,60D,-0.114008,20260429,OUTCOME_LABEL_ONLY
000977,20260204,5D,0.036394,20260211,OUTCOME_LABEL_ONLY
000977,20260204,20D,-0.02621,20260304,OUTCOME_LABEL_ONLY
000977,20260204,60D,0.206678,20260429,OUTCOME_LABEL_ONLY
688775,20260204,5D,0.003973,20260211,OUTCOME_LABEL_ONLY
688775,20260204,20D,-0.053881,20260304,OUTCOME_LABEL_ONLY
688775,20260204,60D,-0.126712,20260429,OUTCOME_LABEL_ONLY
600176,20260204,5D,0.169631,20260211,OUTCOME_LABEL_ONLY
600176,20260204,20D,0.204742,20260304,OUTCOME_LABEL_ONLY
600176,20260204,60D,0.627907,20260429,OUTCOME_LABEL_ONLY
688082,20260204,5D,-0.014178,20260211,OUTCOME_LABEL_ONLY
688082,20260204,20D,-0.130186,20260304,OUTCOME_LABEL_ONLY
688082,20260204,60D,-0.181129,20260429,OUTCOME_LABEL_ONLY
600958,20260204,5D,0.007782,20260211,OUTCOME_LABEL_ONLY
600958,20260204,20D,-0.054475,20260304,OUTCOME_LABEL_ONLY
600958,20260204,60D,,,OUTCOME_LABEL_ONLY
600879,20260204,5D,-0.058957,20260211,OUTCOME_LABEL_ONLY
600879,20260204,20D,-0.044974,20260304,OUTCOME_LABEL_ONLY
600879,20260204,60D,-0.128118,20260429,OUTCOME_LABEL_ONLY
000975,20260204,5D,-0.010224,20260211,OUTCOME_LABEL_ONLY
000975,20260204,20D,0.007987,20260304,OUTCOME_LABEL_ONLY
000975,20260204,60D,-0.130671,20260429,OUTCOME_LABEL_ONLY
002466,20260204,5D,-0.030332,20260211,OUTCOME_LABEL_ONLY
002466,20260204,20D,-0.012891,20260304,OUTCOME_LABEL_ONLY
002466,20260204,60D,0.431659,20260429,OUTCOME_LABEL_ONLY
600048,20260204,5D,-0.043115,20260211,OUTCOME_LABEL_ONLY
600048,20260204,20D,-0.083449,20260304,OUTCOME_LABEL_ONLY
600048,20260204,60D,-0.146036,20260429,OUTCOME_LABEL_ONLY
601360,20260204,5D,0.04316,20260211,OUTCOME_LABEL_ONLY
601360,20260204,20D,-0.083062,20260304,OUTCOME_LABEL_ONLY
601360,20260204,60D,-0.107492,20260429,OUTCOME_LABEL_ONLY
600039,20260204,5D,-0.005102,20260211,OUTCOME_LABEL_ONLY
600039,20260204,20D,0.034694,20260304,OUTCOME_LABEL_ONLY
600039,20260204,60D,-0.108163,20260429,OUTCOME_LABEL_ONLY
002001,20260204,5D,0.099278,20260211,OUTCOME_LABEL_ONLY
002001,20260204,20D,0.202166,20260304,OUTCOME_LABEL_ONLY
002001,20260204,60D,0.262094,20260429,OUTCOME_LABEL_ONLY
600600,20260204,5D,-0.000321,20260211,OUTCOME_LABEL_ONLY
600600,20260204,20D,-0.014916,20260304,OUTCOME_LABEL_ONLY
600600,20260204,60D,0.013793,20260429,OUTCOME_LABEL_ONLY
000768,20260204,5D,-0.037328,20260211,OUTCOME_LABEL_ONLY
000768,20260204,20D,-0.044204,20260304,OUTCOME_LABEL_ONLY
000768,20260204,60D,-0.230517,20260429,OUTCOME_LABEL_ONLY
002532,20260204,5D,-0.00765,20260211,OUTCOME_LABEL_ONLY
002532,20260204,20D,0.03388,20260304,OUTCOME_LABEL_ONLY
002532,20260204,60D,-0.051913,20260429,OUTCOME_LABEL_ONLY
600415,20260204,5D,-0.011068,20260211,OUTCOME_LABEL_ONLY
600415,20260204,20D,-0.099609,20260304,OUTCOME_LABEL_ONLY
600415,20260204,60D,-0.121094,20260429,OUTCOME_LABEL_ONLY
603296,20260204,5D,0.023054,20260211,OUTCOME_LABEL_ONLY
603296,20260204,20D,0.04647,20260304,OUTCOME_LABEL_ONLY
603296,20260204,60D,0.236693,20260429,OUTCOME_LABEL_ONLY
601212,20260204,5D,-0.139965,20260211,OUTCOME_LABEL_ONLY
601212,20260204,20D,-0.107394,20260304,OUTCOME_LABEL_ONLY
601212,20260204,60D,-0.325704,20260429,OUTCOME_LABEL_ONLY
688223,20260204,5D,-0.047619,20260211,OUTCOME_LABEL_ONLY
688223,20260204,20D,-0.154762,20260304,OUTCOME_LABEL_ONLY
688223,20260204,60D,-0.235714,20260429,OUTCOME_LABEL_ONLY
000301,20260204,5D,0.03937,20260211,OUTCOME_LABEL_ONLY
000301,20260204,20D,0.079528,20260304,OUTCOME_LABEL_ONLY
000301,20260204,60D,0.044094,20260429,OUTCOME_LABEL_ONLY
002304,20260204,5D,-0.01043,20260211,OUTCOME_LABEL_ONLY
002304,20260204,20D,-0.095307,20260304,OUTCOME_LABEL_ONLY
002304,20260204,60D,-0.104837,20260429,OUTCOME_LABEL_ONLY
600795,20260204,5D,0.010799,20260211,OUTCOME_LABEL_ONLY
600795,20260204,20D,0.069114,20260304,OUTCOME_LABEL_ONLY
600795,20260204,60D,0.049676,20260429,OUTCOME_LABEL_ONLY
600703,20260204,5D,-0.040606,20260211,OUTCOME_LABEL_ONLY
600703,20260204,20D,-0.111515,20260304,OUTCOME_LABEL_ONLY
600703,20260204,60D,-0.155152,20260429,OUTCOME_LABEL_ONLY
601231,20260204,5D,0.11095,20260211,OUTCOME_LABEL_ONLY
601231,20260204,20D,0.220738,20260304,OUTCOME_LABEL_ONLY
601231,20260204,60D,0.16991,20260429,OUTCOME_LABEL_ONLY
300604,20260204,5D,-0.005708,20260211,OUTCOME_LABEL_ONLY
300604,20260204,20D,-0.004165,20260304,OUTCOME_LABEL_ONLY
300604,20260204,60D,0.344492,20260429,OUTCOME_LABEL_ONLY
605117,20260204,5D,0.069175,20260211,OUTCOME_LABEL_ONLY
605117,20260204,20D,0.363697,20260304,OUTCOME_LABEL_ONLY
605117,20260204,60D,0.633979,20260429,OUTCOME_LABEL_ONLY
600584,20260204,5D,0.006976,20260211,OUTCOME_LABEL_ONLY
600584,20260204,20D,0.043383,20260304,OUTCOME_LABEL_ONLY
600584,20260204,60D,-0.032919,20260429,OUTCOME_LABEL_ONLY
002709,20260204,5D,0.028748,20260211,OUTCOME_LABEL_ONLY
002709,20260204,20D,0.004957,20260304,OUTCOME_LABEL_ONLY
002709,20260204,60D,0.470136,20260429,OUTCOME_LABEL_ONLY
000157,20260204,5D,0.032839,20260211,OUTCOME_LABEL_ONLY
000157,20260204,20D,0.013771,20260304,OUTCOME_LABEL_ONLY
000157,20260204,60D,-0.14089,20260429,OUTCOME_LABEL_ONLY
